REF_START	REF_END	QUERY_START	QUERY_END	REF_LENGTH	QUERY_LENGTH	IDENTITY	REF_NAME	QUERY_NAME
119605	119968	119546	119894	364	349	74.7	VFPYRCLA	VFPYRLAN
119964	120183	119906	120125	220	220	87.5	VFPYRCLA	VFPYRLAN
1276	1687	1273	1684	412	412	75.7	VFPYRCLA	VFPYRLAN
31882	31708	31898	31721	175	178	87.9	VFPYRCLA	VFPYRLAN
82554	81384	82501	81334	1171	1168	65.8	VFPYRCLA	VFPYRLAN
123948	124224	123778	124171	277	394	54.9	VFPYRCLA	VFPYRLAN
115193	115541	115130	115460	349	331	73.8	VFPYRCLA	VFPYRLAN
18109	17815	18110	17816	295	295	74.2	VFPYRCLA	VFPYRLAN
116538	116769	116478	116709	232	232	86.8	VFPYRCLA	VFPYRLAN
121513	122362	121458	122307	850	850	65.6	VFPYRCLA	VFPYRLAN
23111	24233	23124	24243	1123	1120	71.4	VFPYRCLA	VFPYRLAN
17430	16335	17431	16315	1096	1117	63.2	VFPYRCLA	VFPYRLAN
26196	25479	26215	25498	718	718	76.0	VFPYRCLA	VFPYRLAN
18899	18053	18910	18106	847	805	73.6	VFPYRCLA	VFPYRLAN
19465	18904	19475	18917	562	559	64.3	VFPYRCLA	VFPYRLAN
20808	19470	20813	19478	1339	1336	67.1	VFPYRCLA	VFPYRLAN
20913	21771	20916	21768	859	853	83.3	VFPYRCLA	VFPYRLAN
21757	22270	21760	22273	514	514	61.7	VFPYRCLA	VFPYRLAN
81388	80053	81338	80003	1336	1336	71.7	VFPYRCLA	VFPYRLAN
115530	116154	115470	116094	625	625	73.4	VFPYRCLA	VFPYRLAN
116765	117131	116705	117071	367	367	89.2	VFPYRCLA	VFPYRLAN
120971	121517	120913	121462	547	550	74.7	VFPYRCLA	VFPYRLAN
122617	122746	122564	122693	130	130	76.1	VFPYRCLA	VFPYRLAN
92043	93042	91991	92990	1000	1000	76.3	VFPYRCLA	VFPYRLAN
94136	94253	94087	94204	118	118	76.3	VFPYRCLA	VFPYRLAN
95866	94867	95817	94815	1000	1003	70.2	VFPYRCLA	VFPYRLAN
97667	95867	97621	95818	1801	1804	84.9	VFPYRCLA	VFPYRLAN
98174	99134	98127	99081	961	955	70.8	VFPYRCLA	VFPYRLAN
100107	99126	100054	99073	982	982	69.9	VFPYRCLA	VFPYRLAN
100556	100097	100485	100050	460	436	45.8	VFPYRCLA	VFPYRLAN
103299	102681	103254	102624	619	631	66.3	VFPYRCLA	VFPYRLAN
105228	104481	105183	104445	748	739	71.0	VFPYRCLA	VFPYRLAN
105262	105655	105199	105607	394	409	75.7	VFPYRCLA	VFPYRLAN
28701	29091	28719	29109	391	391	62.0	VFPYRCLA	VFPYRLAN
2746	3097	2743	3094	352	352	77.5	VFPYRCLA	VFPYRLAN
3098	6872	3095	6872	3775	3778	70.6	VFPYRCLA	VFPYRLAN
6868	11044	6868	10714	4177	3847	77.9	VFPYRCLA	VFPYRLAN
11018	11489	11022	11493	472	472	81.39	VFPYRCLA	VFPYRLAN
11490	13560	11494	13564	2071	2071	84.1	VFPYRCLA	VFPYRLAN
13556	13865	13560	13869	310	310	68.6	VFPYRCLA	VFPYRLAN
14368	14773	14372	14777	406	406	80.5	VFPYRCLA	VFPYRLAN
88954	89212	88901	89162	259	262	68.6	VFPYRCLA	VFPYRLAN
32023	34192	32032	34204	2170	2173	69.19	VFPYRCLA	VFPYRLAN
45556	44584	45537	44565	973	973	66.8	VFPYRCLA	VFPYRLAN
45591	46866	45548	46820	1276	1273	70.5	VFPYRCLA	VFPYRLAN
47028	50064	46980	50007	3037	3028	71.6	VFPYRCLA	VFPYRLAN
52253	52889	52195	52834	637	640	66.8	VFPYRCLA	VFPYRLAN
52878	54009	52823	53957	1132	1135	83.2	VFPYRCLA	VFPYRLAN
54008	54689	53953	54646	682	694	67.8	VFPYRCLA	VFPYRLAN
54666	54930	54611	54875	265	265	77.9	VFPYRCLA	VFPYRLAN
56662	57514	56467	57466	853	1000	71.5	VFPYRCLA	VFPYRLAN
60594	61134	60539	61079	541	541	68.7	VFPYRCLA	VFPYRLAN
16346	15662	16347	15666	685	682	70.9	VFPYRCLA	VFPYRLAN
113902	114106	113834	114041	205	208	74.6	VFPYRCLA	VFPYRLAN
37114	36256	37121	36263	859	859	80.7	VFPYRCLA	VFPYRLAN
37820	37064	37824	37059	757	766	58.5	VFPYRCLA	VFPYRLAN
38803	37813	38807	37817	991	991	74.1	VFPYRCLA	VFPYRLAN
39362	38744	39366	38745	619	622	74.6	VFPYRCLA	VFPYRLAN
40570	39358	40577	39362	1213	1216	66.0	VFPYRCLA	VFPYRLAN
41937	40566	41953	40576	1372	1378	75.7	VFPYRCLA	VFPYRLAN
42915	41949	42920	41954	967	967	75.0	VFPYRCLA	VFPYRLAN
44607	43230	44588	43193	1378	1396	68.5	VFPYRCLA	VFPYRLAN
31737	29382	31750	29398	2356	2353	77.6	VFPYRCLA	VFPYRLAN
83830	82546	83765	82493	1285	1273	78.6	VFPYRCLA	VFPYRLAN
17819	17426	17820	17427	394	394	77.6	VFPYRCLA	VFPYRLAN
116137	116542	116077	116479	406	403	85.7	VFPYRCLA	VFPYRLAN
120636	120975	120578	120917	340	340	90.1	VFPYRCLA	VFPYRLAN
122369	122621	122316	122568	253	253	66.2	VFPYRCLA	VFPYRLAN
27366	27975	27165	28002	610	838	63.8	VFPYRCLA	VFPYRLAN
84306	83991	84254	83939	316	316	60.5	VFPYRCLA	VFPYRLAN
34409	35132	34593	35139	724	547	66.8	VFPYRCLA	VFPYRLAN
66577	67813	66537	67773	1237	1237	78.5	VFPYRCLA	VFPYRLAN
69316	69901	69276	69861	586	586	68.0	VFPYRCLA	VFPYRLAN
70559	71300	70522	71266	742	745	70.3	VFPYRCLA	VFPYRLAN
76228	75736	76172	75680	493	493	57.4	VFPYRCLA	VFPYRLAN
77236	78241	77357	78188	1006	832	76.8	VFPYRCLA	VFPYRLAN
90797	92051	90745	91999	1255	1255	63.6	VFPYRCLA	VFPYRLAN
94249	94882	94200	94830	634	631	74.2	VFPYRCLA	VFPYRLAN
98092	97669	98045	97622	424	424	78.5	VFPYRCLA	VFPYRLAN
102682	100552	102625	100477	2131	2149	74.4	VFPYRCLA	VFPYRLAN
27964	28705	27982	28723	742	742	77.6	VFPYRCLA	VFPYRLAN
87155	88919	87108	88863	1765	1756	81.0	VFPYRCLA	VFPYRLAN
35128	36265	35135	36272	1138	1138	77.2	VFPYRCLA	VFPYRLAN
85881	87159	85831	87112	1279	1282	69.49	VFPYRCLA	VFPYRLAN
22815	22266	22823	22274	550	550	77.4	VFPYRCLA	VFPYRLAN
114102	114912	114037	114847	811	811	86.2	VFPYRCLA	VFPYRLAN
84322	84556	84272	84506	235	235	75.3	VFPYRCLA	VFPYRLAN
25526	24224	25545	24243	1303	1303	77.5	VFPYRCLA	VFPYRLAN
51232	52264	51177	52209	1033	1033	76.3	VFPYRCLA	VFPYRLAN
57517	60595	57462	60543	3079	3082	76.9	VFPYRCLA	VFPYRLAN
104507	103295	104462	103250	1213	1213	80.3	VFPYRCLA	VFPYRLAN
105886	105643	105841	105598	244	244	88.7	VFPYRCLA	VFPYRLAN
117134	117683	117080	117629	550	550	82.9	VFPYRCLA	VFPYRLAN
118318	118855	118264	118801	538	538	83.7	VFPYRCLA	VFPYRLAN
120289	120640	120231	120582	352	352	83.6	VFPYRCLA	VFPYRLAN
2304	2769	2301	2757	466	457	66.2	VFPYRCLA	VFPYRLAN
84008	83813	83956	83761	196	196	90.6	VFPYRCLA	VFPYRLAN
123938	122738	123774	122685	1201	1090	71.5	VFPYRCLA	VFPYRLAN
27056	26195	27074	26219	862	856	76.4	VFPYRCLA	VFPYRLAN
89201	90794	89151	90744	1594	1594	85.0	VFPYRCLA	VFPYRLAN
61130	61676	61075	61624	547	550	84.4	VFPYRCLA	VFPYRLAN
63683	64715	63638	64673	1033	1036	74.7	VFPYRCLA	VFPYRLAN
67805	68741	67765	68698	937	934	70.6	VFPYRCLA	VFPYRLAN
68737	69316	68694	69276	580	583	70.9	VFPYRCLA	VFPYRLAN
69897	70575	69857	70538	679	682	66.8	VFPYRCLA	VFPYRLAN
71296	71593	71262	71556	298	295	75.0	VFPYRCLA	VFPYRLAN
73898	73448	73836	73380	451	457	69.09	VFPYRCLA	VFPYRLAN
77061	76224	77182	76168	838	1015	65.4	VFPYRCLA	VFPYRLAN
78233	79013	78180	78960	781	781	83.7	VFPYRCLA	VFPYRLAN
79005	80067	78952	80002	1063	1051	68.89	VFPYRCLA	VFPYRLAN
14769	15666	14773	15670	898	898	45.6	VFPYRCLA	VFPYRLAN
112946	113354	112884	113307	409	424	76.8	VFPYRCLA	VFPYRLAN
113343	113922	113278	113866	580	589	77.0	VFPYRCLA	VFPYRLAN
114908	115193	114843	115134	286	292	89.3	VFPYRCLA	VFPYRLAN
94129	93043	94084	92995	1087	1090	53.8	VFPYRCLA	VFPYRLAN
106180	105886	106134	105840	295	295	76.2	VFPYRCLA	VFPYRLAN
117675	117945	117621	117891	271	271	78.6	VFPYRCLA	VFPYRLAN
119180	119609	119121	119550	430	430	81.59	VFPYRCLA	VFPYRLAN
120179	120293	120121	120235	115	115	89.1	VFPYRCLA	VFPYRLAN
1679	2312	1676	2309	634	634	60.8	VFPYRCLA	VFPYRLAN
113834	114041	113808	114012	208	205	83.5	VFPYRLAN	VFPYRVIR
114037	114847	114008	114818	811	811	91.8	VFPYRLAN	VFPYRVIR
114843	115134	114814	115102	292	289	92.5	VFPYRLAN	VFPYRVIR
115130	115460	115106	115436	331	331	95.4	VFPYRLAN	VFPYRVIR
115470	116094	115446	116070	625	625	91.7	VFPYRLAN	VFPYRVIR
116077	116479	116053	116455	403	403	95.4	VFPYRLAN	VFPYRVIR
116478	116709	116454	116685	232	232	93.4	VFPYRLAN	VFPYRVIR
117080	117629	117056	117605	550	550	95.0	VFPYRLAN	VFPYRVIR
117621	117891	117597	117867	271	271	95.5	VFPYRLAN	VFPYRVIR
117890	118283	117866	118259	394	394	89.2	VFPYRLAN	VFPYRVIR
14773	15670	14766	15663	898	898	76.5	VFPYRLAN	VFPYRVIR
84272	84506	84246	84480	235	235	84.4	VFPYRLAN	VFPYRVIR
32032	34204	32019	34191	2173	2173	88.3	VFPYRLAN	VFPYRVIR
34300	34498	34287	34485	199	199	87.6	VFPYRLAN	VFPYRVIR
34593	35139	34559	35126	547	568	88.9	VFPYRLAN	VFPYRVIR
35135	36272	35122	36259	1138	1138	92.8	VFPYRLAN	VFPYRVIR
37121	36263	37108	36250	859	859	88.4	VFPYRLAN	VFPYRVIR
37824	37059	37811	37046	766	766	79.5	VFPYRLAN	VFPYRVIR
38807	37817	38794	37804	991	991	83.5	VFPYRLAN	VFPYRVIR
39366	38745	39353	38732	622	622	84.9	VFPYRLAN	VFPYRVIR
122564	122693	122531	122660	130	130	88.0	VFPYRLAN	VFPYRVIR
21760	22273	21751	22264	514	514	84.7	VFPYRLAN	VFPYRVIR
23124	24243	23115	24228	1120	1114	87.5	VFPYRLAN	VFPYRVIR
25545	24243	25530	24228	1303	1303	89.3	VFPYRLAN	VFPYRVIR
26215	25498	26200	25483	718	718	89.0	VFPYRLAN	VFPYRVIR
27074	26219	27060	26205	856	856	87.3	VFPYRLAN	VFPYRVIR
27165	28002	27181	27988	838	808	82.4	VFPYRLAN	VFPYRVIR
27982	28723	27968	28709	742	742	89.4	VFPYRLAN	VFPYRVIR
28719	29109	28705	29095	391	391	89.9	VFPYRLAN	VFPYRVIR
31750	29398	31725	29385	2353	2341	88.7	VFPYRLAN	VFPYRVIR
1273	1684	1272	1683	412	412	94.1	VFPYRLAN	VFPYRVIR
65968	66541	65943	66516	574	574	86.3	VFPYRLAN	VFPYRVIR
66537	67773	66512	67748	1237	1237	88.0	VFPYRLAN	VFPYRVIR
67765	68698	67740	68673	934	934	83.8	VFPYRLAN	VFPYRVIR
68694	69276	68669	69251	583	583	88.0	VFPYRLAN	VFPYRVIR
69276	69861	69251	69836	586	586	87.1	VFPYRLAN	VFPYRVIR
69857	70538	69832	70513	682	682	84.0	VFPYRLAN	VFPYRVIR
70522	71266	70497	71241	745	745	82.5	VFPYRLAN	VFPYRVIR
71262	71556	71237	71531	295	295	81.39	VFPYRLAN	VFPYRVIR
73412	73232	73388	73208	181	181	88.1	VFPYRLAN	VFPYRVIR
73836	73380	73812	73356	457	457	79.4	VFPYRLAN	VFPYRVIR
40577	39362	40563	39333	1216	1231	82.6	VFPYRLAN	VFPYRVIR
41953	40576	41939	40565	1378	1375	86.6	VFPYRLAN	VFPYRVIR
42920	41954	42907	41941	967	967	87.5	VFPYRLAN	VFPYRVIR
44588	43193	44575	43186	1396	1390	83.1	VFPYRLAN	VFPYRVIR
45537	44565	45524	44552	973	973	81.69	VFPYRLAN	VFPYRVIR
45548	46820	45535	46807	1273	1273	89.3	VFPYRLAN	VFPYRVIR
46980	50007	46967	49994	3028	3028	87.1	VFPYRLAN	VFPYRVIR
50459	51206	50865	51195	748	331	87.1	VFPYRLAN	VFPYRVIR
51177	52209	51166	52198	1033	1033	84.5	VFPYRLAN	VFPYRVIR
52195	52834	52187	52826	640	640	83.0	VFPYRLAN	VFPYRVIR
118264	118801	118240	118777	538	538	91.5	VFPYRLAN	VFPYRVIR
118811	119129	118787	119099	319	313	95.1	VFPYRLAN	VFPYRVIR
119121	119550	119095	119524	430	430	92.2	VFPYRLAN	VFPYRVIR
119546	119894	119520	119880	349	361	92.1	VFPYRLAN	VFPYRVIR
119906	120125	119876	120095	220	220	100.0	VFPYRLAN	VFPYRVIR
120231	120582	120201	120552	352	352	92.2	VFPYRLAN	VFPYRVIR
120578	120917	120548	120887	340	340	93.7	VFPYRLAN	VFPYRVIR
120913	121462	120883	121432	550	550	93.4	VFPYRLAN	VFPYRVIR
121458	122307	121428	122277	850	850	90.4	VFPYRLAN	VFPYRVIR
17431	16315	17421	16308	1117	1114	82.2	VFPYRLAN	VFPYRVIR
17820	17427	17810	17417	394	394	96.1	VFPYRLAN	VFPYRVIR
18110	17816	18100	17806	295	295	84.5	VFPYRLAN	VFPYRVIR
18910	18106	18900	18096	805	805	87.7	VFPYRLAN	VFPYRVIR
19475	18917	19465	18907	559	559	81.59	VFPYRLAN	VFPYRVIR
20813	19478	20804	19469	1336	1336	84.9	VFPYRLAN	VFPYRVIR
20916	21768	20907	21759	853	853	95.4	VFPYRLAN	VFPYRVIR
14372	14777	14365	14770	406	406	94.7	VFPYRLAN	VFPYRVIR
1676	2309	1675	2308	634	634	81.39	VFPYRLAN	VFPYRVIR
52823	53957	52815	53946	1135	1132	92.0	VFPYRLAN	VFPYRVIR
53953	54646	53945	54635	694	691	82.5	VFPYRLAN	VFPYRVIR
54611	54875	54603	54867	265	265	89.6	VFPYRLAN	VFPYRVIR
54855	55086	54847	55078	232	232	97.3	VFPYRLAN	VFPYRVIR
56467	57466	56447	57449	1000	1003	90.0	VFPYRLAN	VFPYRVIR
57462	60543	57455	60533	3082	3079	87.9	VFPYRLAN	VFPYRVIR
60539	61079	60529	61066	541	538	84.9	VFPYRLAN	VFPYRVIR
61075	61624	61062	61608	550	547	97.2	VFPYRLAN	VFPYRVIR
62878	63649	62866	63634	772	769	80.0	VFPYRLAN	VFPYRVIR
63638	64673	63623	64658	1036	1036	92.1	VFPYRLAN	VFPYRVIR
16347	15666	16340	15659	682	682	83.1	VFPYRLAN	VFPYRVIR
87108	88863	87085	88840	1756	1756	92.1	VFPYRLAN	VFPYRVIR
85831	87112	85805	87089	1282	1285	84.0	VFPYRLAN	VFPYRVIR
116705	117071	116681	117047	367	367	96.6	VFPYRLAN	VFPYRVIR
122316	122568	122283	122535	253	253	81.89	VFPYRLAN	VFPYRVIR
123774	122685	123741	122652	1090	1090	85.3	VFPYRLAN	VFPYRVIR
22823	22274	22814	22265	550	550	86.8	VFPYRLAN	VFPYRVIR
88901	89162	88878	89142	262	265	83.9	VFPYRLAN	VFPYRVIR
89151	90744	89131	90724	1594	1594	93.2	VFPYRLAN	VFPYRVIR
90745	91999	90725	91979	1255	1255	80.0	VFPYRLAN	VFPYRVIR
76172	75680	76147	75655	493	493	84.5	VFPYRLAN	VFPYRVIR
77357	78188	77338	78163	832	826	87.9	VFPYRLAN	VFPYRVIR
78180	78960	78155	78935	781	781	89.9	VFPYRLAN	VFPYRVIR
78952	80002	78927	79977	1051	1051	88.2	VFPYRLAN	VFPYRVIR
81338	80003	81313	79978	1336	1336	89.4	VFPYRLAN	VFPYRVIR
82501	81334	82479	81309	1168	1171	80.9	VFPYRLAN	VFPYRVIR
83765	82493	83743	82471	1273	1273	90.0	VFPYRLAN	VFPYRVIR
83956	83761	83934	83739	196	196	93.7	VFPYRLAN	VFPYRVIR
84254	83939	84232	83917	316	316	89.4	VFPYRLAN	VFPYRVIR
2301	2757	2300	2756	457	457	78.1	VFPYRLAN	VFPYRVIR
2743	3094	2742	3093	352	352	86.2	VFPYRLAN	VFPYRVIR
3095	6872	3094	6871	3778	3778	89.9	VFPYRLAN	VFPYRVIR
6868	10714	6867	10707	3847	3841	91.5	VFPYRLAN	VFPYRVIR
10655	11048	10654	11041	394	388	93.0	VFPYRLAN	VFPYRVIR
11022	11493	11015	11486	472	472	87.8	VFPYRLAN	VFPYRVIR
11494	13564	11487	13557	2071	2071	95.5	VFPYRLAN	VFPYRVIR
13560	13869	13553	13862	310	310	85.2	VFPYRLAN	VFPYRVIR
31898	31721	31885	31708	178	178	93.1	VFPYRLAN	VFPYRVIR
77182	76168	77157	76143	1015	1015	84.2	VFPYRLAN	VFPYRVIR
91991	92990	91971	92970	1000	1000	84.3	VFPYRLAN	VFPYRVIR
94084	92995	94029	92976	1090	1054	76.2	VFPYRLAN	VFPYRVIR
94087	94204	94068	94185	118	118	89.4	VFPYRLAN	VFPYRVIR
94200	94830	94181	94811	631	631	88.9	VFPYRLAN	VFPYRVIR
95817	94815	95798	94796	1003	1003	88.8	VFPYRLAN	VFPYRVIR
97621	95818	97602	95799	1804	1804	93.4	VFPYRLAN	VFPYRVIR
98045	97622	98026	97603	424	424	92.8	VFPYRLAN	VFPYRVIR
98127	99081	98106	99060	955	955	89.9	VFPYRLAN	VFPYRVIR
100054	99073	100033	99052	982	982	84.9	VFPYRLAN	VFPYRVIR
100485	100050	100458	100029	436	430	75.8	VFPYRLAN	VFPYRVIR
102625	100477	102598	100450	2149	2149	88.6	VFPYRLAN	VFPYRVIR
103254	102624	103227	102597	631	631	84.6	VFPYRLAN	VFPYRVIR
104462	103250	104435	103223	1213	1213	91.5	VFPYRLAN	VFPYRVIR
105183	104445	105192	104409	739	784	85.7	VFPYRLAN	VFPYRVIR
105199	105607	105370	105580	409	211	94.2	VFPYRLAN	VFPYRVIR
105841	105598	105814	105571	244	244	97.5	VFPYRLAN	VFPYRVIR
106134	105840	106107	105813	295	295	88.6	VFPYRLAN	VFPYRVIR
106968	108228	106941	108201	1261	1261	91.1	VFPYRLAN	VFPYRVIR
112884	113307	112855	113278	424	424	87.8	VFPYRLAN	VFPYRVIR
113278	113866	113249	113837	589	589	88.6	VFPYRLAN	VFPYRVIR
87085	88840	83821	85660	1756	1840	48.0	VFPYRVIR	VFISSCOL1
88878	89142	85668	85932	265	265	41.4	VFPYRVIR	VFISSCOL1
89131	90724	85931	87530	1594	1600	58.1	VFPYRVIR	VFISSCOL1
90725	91979	87570	88812	1255	1243	37.1	VFPYRVIR	VFISSCOL1
91971	92970	88804	89911	1000	1108	25.0	VFPYRVIR	VFISSCOL1
60529	61066	59117	59660	538	544	38.3	VFPYRVIR	VFISSCOL1
114814	115102	115055	115340	289	286	67.7	VFPYRVIR	VFISSCOL1
115106	115436	115323	115668	331	346	36.6	VFPYRVIR	VFISSCOL1
115446	116070	115652	116291	625	640	36.5	VFPYRVIR	VFISSCOL1
116053	116455	116262	116682	403	421	44.2	VFPYRVIR	VFISSCOL1
116454	116685	116678	116915	232	238	35.5	VFPYRVIR	VFISSCOL1
116681	117047	116911	117277	367	367	47.5	VFPYRVIR	VFISSCOL1
117056	117605	117277	117829	550	553	46.9	VFPYRVIR	VFISSCOL1
117597	117867	117821	118124	271	304	34.0	VFPYRVIR	VFISSCOL1
118240	118777	118481	119015	538	535	37.4	VFPYRVIR	VFISSCOL1
119095	119524	119312	119738	430	427	47.3	VFPYRVIR	VFISSCOL1
119520	119880	119734	120082	361	349	50.8	VFPYRVIR	VFISSCOL1
119876	120095	120074	120290	220	217	60.6	VFPYRVIR	VFISSCOL1
120201	120552	120405	120744	352	340	47.6	VFPYRVIR	VFISSCOL1
120548	120887	120744	121086	340	343	51.3	VFPYRVIR	VFISSCOL1
120883	121432	121082	121649	550	568	42.9	VFPYRVIR	VFISSCOL1
121428	122277	121648	122284	850	637	32.5	VFPYRVIR	VFISSCOL1
40563	39333	40180	38923	1231	1258	40.6	VFPYRVIR	VFISSCOL1
45524	44552	43960	42997	973	964	33.4	VFPYRVIR	VFISSCOL1
51166	52198	50214	51234	1033	1021	45.4	VFPYRVIR	VFISSCOL1
54603	54867	53685	53946	265	262	47.1	VFPYRVIR	VFISSCOL1
32016	31881	33595	33400	136	196	48.7	VFPYRVIR	VFISSCOL1
37108	36250	36656	35780	859	877	56.2	VFPYRVIR	VFISSCOL1
39353	38732	38927	38339	622	589	48.7	VFPYRVIR	VFISSCOL1
85805	87089	82517	83825	1285	1309	41.7	VFPYRVIR	VFISSCOL1
104435	103223	101722	100495	1213	1228	57.5	VFPYRVIR	VFISSCOL1
105192	104409	104800	104320	784	481	42.9	VFPYRVIR	VFISSCOL1
105370	105580	104810	105239	211	430	59.3	VFPYRVIR	VFISSCOL1
105814	105571	106117	105871	244	247	53.0	VFPYRVIR	VFISSCOL1
106941	108201	107308	108520	1261	1213	50.9	VFPYRVIR	VFISSCOL1
112855	113278	113124	113556	424	433	50.3	VFPYRVIR	VFISSCOL1
113249	113837	113530	114142	589	613	40.1	VFPYRVIR	VFISSCOL1
114008	114818	114280	115072	811	793	60.3	VFPYRVIR	VFISSCOL1
123741	122652	123692	122579	1090	1114	53.9	VFPYRVIR	VFISSCOL1
78155	78935	75704	76487	781	784	59.6	VFPYRVIR	VFISSCOL1
78927	79977	76487	77579	1051	1093	44.9	VFPYRVIR	VFISSCOL1
81313	79978	78928	77575	1336	1354	46.2	VFPYRVIR	VFISSCOL1
82479	81309	80100	78927	1171	1174	35.3	VFPYRVIR	VFISSCOL1
83743	82471	81371	80096	1273	1276	43.1	VFPYRVIR	VFISSCOL1
83934	83739	81526	81367	196	160	36.9	VFPYRVIR	VFISSCOL1
66512	67748	64007	65252	1237	1246	45.7	VFPYRVIR	VFISSCOL1
67740	68673	65248	66223	934	976	45.7	VFPYRVIR	VFISSCOL1
68669	69251	66219	66804	583	586	53.6	VFPYRVIR	VFISSCOL1
69251	69836	66800	67406	586	607	39.1	VFPYRVIR	VFISSCOL1
69832	70513	67402	68101	682	700	45.9	VFPYRVIR	VFISSCOL1
70497	71241	68097	68826	745	730	50.4	VFPYRVIR	VFISSCOL1
71237	71531	68822	69104	295	283	62.2	VFPYRVIR	VFISSCOL1
73388	73208	70864	70684	181	181	43.6	VFPYRVIR	VFISSCOL1
1272	1683	1250	1619	412	370	43.4	VFPYRVIR	VFISSCOL1
2742	3093	2644	2986	352	343	41.3	VFPYRVIR	VFISSCOL1
3094	6871	2982	6852	3778	3871	40.79	VFPYRVIR	VFISSCOL1
6867	10707	6824	10679	3841	3856	41.4	VFPYRVIR	VFISSCOL1
10654	11041	10629	11013	388	385	71.3	VFPYRVIR	VFISSCOL1
11015	11486	10990	11473	472	484	48.1	VFPYRVIR	VFISSCOL1
11487	13557	11472	13509	2071	2038	56.0	VFPYRVIR	VFISSCOL1
13553	13862	13505	13805	310	301	44.1	VFPYRVIR	VFISSCOL1
31885	31708	33419	33281	178	139	42.8	VFPYRVIR	VFISSCOL1
34559	35126	33984	34653	568	670	33.6	VFPYRVIR	VFISSCOL1
35122	36259	34649	35798	1138	1150	44.2	VFPYRVIR	VFISSCOL1
37811	37046	37404	36639	766	766	37.8	VFPYRVIR	VFISSCOL1
38794	37804	38365	37381	991	985	28.7	VFPYRVIR	VFISSCOL1
77157	76143	74613	73572	1015	1042	29.5	VFPYRVIR	VFISSCOL1
53945	54635	52963	53698	691	736	33.4	VFPYRVIR	VFISSCOL1
77338	78163	74641	75724	826	1084	43.7	VFPYRVIR	VFISSCOL1
18100	17806	19324	19015	295	310	48.5	VFPYRVIR	VFISSCOL1
18900	18096	20102	19316	805	787	42.2	VFPYRVIR	VFISSCOL1
20804	19469	22274	20747	1336	1528	31.5	VFPYRVIR	VFISSCOL1
52815	53946	51830	52967	1132	1138	55.8	VFPYRVIR	VFISSCOL1
41939	40565	41570	40166	1375	1405	48.2	VFPYRVIR	VFISSCOL1
14365	14770	13888	14332	406	445	31.1	VFPYRVIR	VFISSCOL1
31725	29385	33285	30987	2341	2299	43.7	VFPYRVIR	VFISSCOL1
94181	94811	91102	91714	631	613	41.0	VFPYRVIR	VFISSCOL1
95798	94796	92695	91690	1003	1006	40.2	VFPYRVIR	VFISSCOL1
97602	95799	94497	92691	1804	1807	60.9	VFPYRVIR	VFISSCOL1
98026	97603	94943	94496	424	448	42.5	VFPYRVIR	VFISSCOL1
98106	99060	94986	95934	955	949	50.7	VFPYRVIR	VFISSCOL1
100033	99052	96937	95923	982	1015	40.89	VFPYRVIR	VFISSCOL1
102598	100450	99850	97588	2149	2263	38.0	VFPYRVIR	VFISSCOL1
103227	102597	100503	99846	631	658	37.9	VFPYRVIR	VFISSCOL1
73812	73356	71300	70835	457	466	30.4	VFPYRVIR	VFISSCOL1
22814	22265	24282	23730	550	553	45.4	VFPYRVIR	VFISSCOL1
23115	24228	24554	25688	1114	1135	39.2	VFPYRVIR	VFISSCOL1
25530	24228	27031	25684	1303	1348	45.5	VFPYRVIR	VFISSCOL1
26200	25483	27744	27027	718	718	45.4	VFPYRVIR	VFISSCOL1
27060	26205	28561	27700	856	862	45.9	VFPYRVIR	VFISSCOL1
27181	27988	28599	28902	808	304	35.8	VFPYRVIR	VFISSCOL1
57455	60533	56037	59121	3079	3085	47.6	VFPYRVIR	VFISSCOL1
61062	61608	59649	60192	547	544	64.3	VFPYRVIR	VFISSCOL1
56447	57449	54980	56048	1003	1069	45.4	VFPYRVIR	VFISSCOL1
44575	43186	43023	41829	1390	1195	42.3	VFPYRVIR	VFISSCOL1
46967	49994	46770	49728	3028	2959	37.3	VFPYRVIR	VFISSCOL1
52187	52826	51211	51844	640	634	32.8	VFPYRVIR	VFISSCOL1
16340	15659	17498	16790	682	709	30.3	VFPYRVIR	VFISSCOL1
17421	16308	18633	17475	1114	1159	33.6	VFPYRVIR	VFISSCOL1
17810	17417	19019	18629	394	391	45.3	VFPYRVIR	VFISSCOL1
100503	99846	103268	102617	658	652	50.4	VFISSCOL1	VFLACSP
101722	100495	104487	103260	1228	1228	65.3	VFISSCOL1	VFLACSP
104800	104320	105037	104440	481	598	41.5	VFISSCOL1	VFLACSP
104810	105239	105176	105602	430	427	58.6	VFISSCOL1	VFLACSP
106117	105871	105825	105585	247	241	63.6	VFISSCOL1	VFLACSP
106422	106095	106139	105803	328	337	42.8	VFISSCOL1	VFLACSP
107222	106418	106932	106122	805	811	44.8	VFISSCOL1	VFLACSP
116911	117277	116575	116941	367	367	61.9	VFISSCOL1	VFLACSP
34649	35798	36482	37625	1150	1144	55.5	VFISSCOL1	VFLACSP
33984	34653	35740	36502	670	763	41.6	VFISSCOL1	VFLACSP
27031	25684	26902	25609	1348	1294	47.4	VFISSCOL1	VFLACSP
28561	27700	28389	27558	862	832	46.9	VFISSCOL1	VFLACSP
33419	33281	33183	33036	139	148	59.0	VFISSCOL1	VFLACSP
