REF_START	REF_END	QUERY_START	QUERY_END	REF_LENGTH	QUERY_LENGTH	IDENTITY	REF_NAME	QUERY_NAME
102285	102365	111774	111854	81	81	0	VFOMMLON	VFPARIOC
111774	111854	111027	111107	81	81	0	VFPARIOC	VFPARPLA
111027	111107	117756	117836	81	81	0	VFPARPLA	VFPENROR
117756	117836	118027	118107	81	81	0	VFPENROR	VFPENVAR
118027	118107	111608	111688	81	81	0	VFPENVAR	VFPYRCLA
111608	111688	111559	111639	81	81	0	VFPYRCLA	VFPYRLAN
111559	111639	111532	111612	81	81	0	VFPYRLAN	VFPYRVIR
111532	111612	111920	112000	81	81	0	VFPYRVIR	VFRANEDI
111920	112000	111744	111824	81	81	0	VFRANEDI	VFRANSCY
111744	111824	110787	110867	81	81	0	VFRANSCY	VFRR05105
110787	110867	106285	106365	81	81	0	VFRR05105	VFSCODIS
106285	106365	83895	83975	81	81	0	VFSCODIS	VFSTEMIN
83895	83975	89321	89401	81	81	0	VFSTEMIN	VFTETHEX
89321	89401	89245	89325	81	81	0	VFTETHEX	VFTETIMP
89245	89325	89275	89355	81	81	0	VFTETIMP	VFTETMAC
89275	89355	89554	89634	81	81	0	VFTETMAC	VFTETSUL
89554	89634	94963	95043	81	81	0	VFTETSUL	VFTRYOCC
94963	95043	104758	104838	81	81	0	VFTRYOCC	VFZOPTEN
107114	107204	103288	103378	91	91	0	VFAGAHAV	VFAKOQUE
103288	103378	105872	105962	91	91	0	VFAKOQUE	VFASICLA
105872	105962	104186	104276	91	91	0	VFASICLA	VFCALBON1
104186	104276	108998	109088	91	91	0	VFCALBON1	VFCALKRU
108998	109088	121117	121207	91	91	0	VFCALKRU	VFCIXIUS
121117	121207	120946	121036	91	91	0	VFCIXIUS	VFCIXNER
120946	121036	122117	122207	91	91	0	VFCIXNER	VFCIXPIL
122117	122207	59897	59807	91	91	0	VFCIXPIL	VFDER3
59897	59807	108438	108528	91	91	0	VFDER3	VFDICMUL
108438	108528	108546	108636	91	91	0	VFDICMUL	VFDICPAN5
108546	108636	112929	113018	91	90	0	VFDICPAN5	VFHYALUT
112929	113018	111911	112001	90	91	0	VFHYALUT	VFISSCOL1
111911	112001	109652	109742	91	91	0	VFISSCOL1	VFISSCOL2
109652	109742	104189	104279	91	91	0	VFISSCOL2	VFISSKAZ
104189	104279	33890	33784	91	107	0	VFISSKAZ	VFKELRIB
33890	33784	69161	69266	107	106	0	VFKELRIB	VFKELVIT
69161	69266	107078	107168	106	91	0	VFKELVIT	VFLIBAN
107078	107168	40526	40616	91	91	0	VFLIBAN	VFMALBOS
40526	40616	90865	90954	91	90	0	VFMALBOS	VFMEEALB1
90865	90954	90870	90959	90	90	0	VFMEEALB1	VFMEEALB
90870	90959	103915	104005	90	91	0	VFMEEALB	VFMYCCUN
103915	104005	120971	121061	91	91	0	VFMYCCUN	VFOLIH
120971	121061	102410	102500	91	91	0	VFOLIH	VFOMMDIS
102410	102500	102410	102500	91	91	0	VFOMMDIS	VFOMMLON
102410	102500	111899	111989	91	91	0	VFOMMLON	VFPARIOC
111899	111989	111151	111241	91	91	0	VFPARIOC	VFPARPLA
111151	111241	117898	117988	91	91	0	VFPARPLA	VFPENROR
117898	117988	118166	118256	91	91	0	VFPENROR	VFPENVAR
118166	118256	111743	111833	91	91	0	VFPENVAR	VFPYRCLA
111743	111833	111695	111785	91	91	0	VFPYRCLA	VFPYRLAN
111695	111785	111668	111758	91	91	0	VFPYRLAN	VFPYRVIR
111668	111758	112045	112135	91	91	0	VFPYRVIR	VFRANEDI
112045	112135	111868	111958	91	91	0	VFRANEDI	VFRANSCY
111868	111958	110910	111000	91	91	0	VFRANSCY	VFRR05105
110910	111000	106409	106499	91	91	0	VFRR05105	VFSCODIS
106409	106499	83999	84089	91	91	0	VFSCODIS	VFSTEMIN
83999	84089	89450	89540	91	91	0	VFSTEMIN	VFTETHEX
89450	89540	89374	89464	91	91	0	VFTETHEX	VFTETIMP
89374	89464	89404	89494	91	91	0	VFTETIMP	VFTETMAC
89404	89494	89684	89774	91	91	0	VFTETMAC	VFTETSUL
89684	89774	95083	95173	91	91	0	VFTETSUL	VFTRYOCC
95083	95173	104882	104972	91	91	0	VFTRYOCC	VFZOPTEN
107221	107394	103380	103553	174	174	0	VFAGAHAV	VFAKOQUE
103380	103553	105973	106141	174	169	0	VFAKOQUE	VFASICLA
105973	106141	104286	104459	169	174	0	VFASICLA	VFCALBON1
104286	104459	109100	109273	174	174	0	VFCALBON1	VFCALKRU
109100	109273	121224	121397	174	174	0	VFCALKRU	VFCIXIUS
121224	121397	121053	121226	174	174	0	VFCIXIUS	VFCIXNER
121053	121226	122215	122388	174	174	0	VFCIXNER	VFCIXPIL
122215	122388	59725	59552	174	174	0	VFCIXPIL	VFDER3
59725	59552	108541	108714	174	174	0	VFDER3	VFDICMUL
108541	108714	108649	108822	174	174	0	VFDICMUL	VFDICPAN5
108649	108822	113031	113204	174	174	0	VFDICPAN5	VFHYALUT
113031	113204	112011	112184	174	174	0	VFHYALUT	VFISSCOL1
112011	112184	109752	109925	174	174	0	VFISSCOL1	VFISSCOL2
109752	109925	104292	104465	174	174	0	VFISSCOL2	VFISSKAZ
104292	104465	33774	33602	174	173	0	VFISSKAZ	VFKELRIB
33774	33602	69276	69448	173	173	0	VFKELRIB	VFKELVIT
69276	69448	107183	107356	173	174	0	VFKELVIT	VFLIBAN
107183	107356	40692	40864	174	173	0	VFLIBAN	VFMALBOS
40692	40864	90966	91139	173	174	0	VFMALBOS	VFMEEALB1
90966	91139	90971	91144	174	174	0	VFMEEALB1	VFMEEALB
90971	91144	104014	104187	174	174	0	VFMEEALB	VFMYCCUN
104014	104187	121073	121246	174	174	0	VFMYCCUN	VFOLIH
121073	121246	102510	102683	174	174	0	VFOLIH	VFOMMDIS
102510	102683	102510	102683	174	174	0	VFOMMDIS	VFOMMLON
102510	102683	111998	112171	174	174	0	VFOMMLON	VFPARIOC
111998	112171	111254	111427	174	174	0	VFPARIOC	VFPARPLA
111254	111427	118001	118174	174	174	0	VFPARPLA	VFPENROR
118001	118174	118264	118437	174	174	0	VFPENROR	VFPENVAR
118264	118437	111841	112014	174	174	0	VFPENVAR	VFPYRCLA
111841	112014	111795	111968	174	174	0	VFPYRCLA	VFPYRLAN
111795	111968	111768	111941	174	174	0	VFPYRLAN	VFPYRVIR
111768	111941	112147	112320	174	174	0	VFPYRVIR	VFRANEDI
112147	112320	111986	112159	174	174	0	VFRANEDI	VFRANSCY
111986	112159	111012	111185	174	174	0	VFRANSCY	VFRR05105
111012	111185	106510	106683	174	174	0	VFRR05105	VFSCODIS
106510	106683	84099	84271	174	173	0	VFSCODIS	VFSTEMIN
84099	84271	89550	89723	173	174	0	VFSTEMIN	VFTETHEX
89550	89723	89474	89647	174	174	0	VFTETHEX	VFTETIMP
89474	89647	89504	89677	174	174	0	VFTETIMP	VFTETMAC
89504	89677	89784	89957	174	174	0	VFTETMAC	VFTETSUL
89784	89957	95183	95356	174	174	0	VFTETSUL	VFTRYOCC
95183	95356	104981	105154	174	174	0	VFTRYOCC	VFZOPTEN
107408	107761	103565	103917	354	353	0	VFAGAHAV	VFAKOQUE
103565	103917	106155	106509	353	355	0	VFAKOQUE	VFASICLA
106155	106509	104473	104826	355	354	0	VFASICLA	VFCALBON1
104473	104826	109299	109651	354	353	0	VFCALBON1	VFCALKRU
109299	109651	121412	121768	353	357	0	VFCALKRU	VFCIXIUS
121412	121768	121241	121597	357	357	0	VFCIXIUS	VFCIXNER
121241	121597	122413	122760	357	348	0	VFCIXNER	VFCIXPIL
122413	122760	59479	59126	348	354	0	VFCIXPIL	VFDER3
59479	59126	108739	109091	354	353	0	VFDER3	VFDICMUL
108739	109091	108848	109200	353	353	0	VFDICMUL	VFDICPAN5
108848	109200	113223	113577	353	355	0	VFDICPAN5	VFHYALUT
113223	113577	112198	112551	355	354	0	VFHYALUT	VFISSCOL1
112198	112551	109939	110292	354	354	0	VFISSCOL1	VFISSCOL2
109939	110292	104478	104831	354	354	0	VFISSCOL2	VFISSKAZ
104478	104831	33585	33235	354	351	0	VFISSKAZ	VFKELRIB
33585	33235	69465	69816	351	352	0	VFKELRIB	VFKELVIT
69465	69816	107370	107723	352	354	0	VFKELVIT	VFLIBAN
107370	107723	40963	41316	354	354	0	VFLIBAN	VFMALBOS
40963	41316	91157	91510	354	354	0	VFMALBOS	VFMEEALB1
91157	91510	91162	91515	354	354	0	VFMEEALB1	VFMEEALB
91162	91515	104201	104554	354	354	0	VFMEEALB	VFMYCCUN
104201	104554	121263	121615	354	353	0	VFMYCCUN	VFOLIH
121263	121615	102696	103049	353	354	0	VFOLIH	VFOMMDIS
102696	103049	102696	103049	354	354	0	VFOMMDIS	VFOMMLON
102696	103049	112185	112538	354	354	0	VFOMMLON	VFPARIOC
112185	112538	111453	111805	354	353	0	VFPARIOC	VFPARPLA
111453	111805	118193	118544	353	352	0	VFPARPLA	VFPENROR
118193	118544	118452	118803	352	352	0	VFPENROR	VFPENVAR
118452	118803	112030	112382	352	353	0	VFPENVAR	VFPYRCLA
112030	112382	111984	112336	353	353	0	VFPYRCLA	VFPYRLAN
111984	112336	111957	112309	353	353	0	VFPYRLAN	VFPYRVIR
111957	112309	112342	112694	353	353	0	VFPYRVIR	VFRANEDI
112342	112694	112181	112533	353	353	0	VFRANEDI	VFRANSCY
112181	112533	111208	111560	353	353	0	VFRANSCY	VFRR05105
111208	111560	106696	107049	353	354	0	VFRR05105	VFSCODIS
106696	107049	84288	84638	354	351	0	VFSCODIS	VFSTEMIN
84288	84638	89738	90091	351	354	0	VFSTEMIN	VFTETHEX
89738	90091	89662	90015	354	354	0	VFTETHEX	VFTETIMP
89662	90015	89692	90045	354	354	0	VFTETIMP	VFTETMAC
89692	90045	89972	90325	354	354	0	VFTETMAC	VFTETSUL
89972	90325	95369	95722	354	354	0	VFTETSUL	VFTRYOCC
95369	95722	105167	105520	354	354	0	VFTRYOCC	VFZOPTEN
107771	108129	103921	104283	359	363	0	VFAGAHAV	VFAKOQUE
103921	104283	106534	106900	363	367	0	VFAKOQUE	VFASICLA
106534	106900	104839	105194	367	356	0	VFASICLA	VFCALBON1
104839	105194	109667	110024	356	358	0	VFCALBON1	VFCALKRU
109667	110024	121793	122159	358	367	0	VFCALKRU	VFCIXIUS
121793	122159	121622	121991	367	370	0	VFCIXIUS	VFCIXNER
121622	121991	122772	123132	370	361	0	VFCIXNER	VFCIXPIL
122772	123132	59110	58752	361	359	0	VFCIXPIL	VFDER3
59110	58752	109106	109464	359	359	0	VFDER3	VFDICMUL
109106	109464	109212	109570	359	359	0	VFDICMUL	VFDICPAN5
109212	109570	113603	113966	359	364	0	VFDICPAN5	VFHYALUT
113603	113966	112563	112924	364	362	0	VFHYALUT	VFISSCOL1
112563	112924	110304	110665	362	362	0	VFISSCOL1	VFISSCOL2
110304	110665	104841	105199	362	359	0	VFISSCOL2	VFISSKAZ
104841	105199	33205	32840	359	366	0	VFISSKAZ	VFKELRIB
33205	32840	69842	70207	366	366	0	VFKELRIB	VFKELVIT
69842	70207	107733	108091	366	359	0	VFKELVIT	VFLIBAN
107733	108091	41322	41663	359	342	0	VFLIBAN	VFMALBOS
41322	41663	91523	91884	342	362	0	VFMALBOS	VFMEEALB1
91523	91884	91528	91889	362	362	0	VFMEEALB1	VFMEEALB
91528	91889	104564	104922	362	359	0	VFMEEALB	VFMYCCUN
104564	104922	121640	122013	359	374	0	VFMYCCUN	VFOLIH
121640	122013	103066	103421	374	356	0	VFOLIH	VFOMMDIS
103066	103421	103067	103422	356	356	0	VFOMMDIS	VFOMMLON
103067	103422	112549	112905	356	357	0	VFOMMLON	VFPARIOC
112549	112905	111816	112171	357	356	0	VFPARIOC	VFPARPLA
111816	112171	118569	118944	356	376	0	VFPARPLA	VFPENROR
118569	118944	118815	119173	376	359	0	VFPENROR	VFPENVAR
118815	119173	112394	112752	359	359	0	VFPENVAR	VFPYRCLA
112394	112752	112348	112706	359	359	0	VFPYRCLA	VFPYRLAN
112348	112706	112321	112679	359	359	0	VFPYRLAN	VFPYRVIR
112321	112679	112705	113060	359	356	0	VFPYRVIR	VFRANEDI
112705	113060	112547	112903	356	357	0	VFRANEDI	VFRANSCY
112547	112903	111575	111930	357	356	0	VFRANSCY	VFRR05105
111575	111930	107059	107417	356	359	0	VFRR05105	VFSCODIS
107059	107417	84660	85026	359	367	0	VFSCODIS	VFSTEMIN
84660	85026	90104	90461	367	358	0	VFSTEMIN	VFTETHEX
90104	90461	90028	90385	358	358	0	VFTETHEX	VFTETIMP
90028	90385	90058	90415	358	358	0	VFTETIMP	VFTETMAC
90058	90415	90338	90695	358	358	0	VFTETMAC	VFTETSUL
90338	90695	95731	96092	358	362	0	VFTETSUL	VFTRYOCC
95731	96092	105530	105889	362	360	0	VFTRYOCC	VFZOPTEN
