REF_START	REF_END	QUERY_START	QUERY_END	REF_LENGTH	QUERY_LENGTH	IDENTITY	REF_NAME	QUERY_NAME
71032	71485	71030	71483	454	454	100.0	SMDICPAN5	SMDICPAN7
93622	94420	93621	94419	799	799	100.0	SMDICPAN5	SMDICPAN7
133038	131571	133037	131570	1468	1468	100.0	SMDICPAN5	SMDICPAN7
103632	104925	103631	104924	1294	1294	100.0	SMDICPAN5	SMDICPAN7
133247	134243	133246	134242	997	997	100.0	SMDICPAN5	SMDICPAN7
7209	8271	7209	8271	1063	1063	100.0	SMDICPAN5	SMDICPAN7
110705	109760	110704	109759	946	946	100.0	SMDICPAN5	SMDICPAN7
114714	115194	114713	115193	481	481	100.0	SMDICPAN5	SMDICPAN7
120296	120656	120295	120655	361	361	100.0	SMDICPAN5	SMDICPAN7
54580	54979	54580	54979	400	400	100.0	SMDICPAN5	SMDICPAN7
61285	60634	61283	60632	652	652	100.0	SMDICPAN5	SMDICPAN7
83271	83046	83270	83045	226	226	100.0	SMDICPAN5	SMDICPAN7
121965	122334	121964	122333	370	370	100.0	SMDICPAN5	SMDICPAN7
123486	123876	123485	123875	391	391	100.0	SMDICPAN5	SMDICPAN7
44795	43439	44795	43439	1357	1357	100.0	SMDICPAN5	SMDICPAN7
50990	49898	50990	49898	1093	1093	100.0	SMDICPAN5	SMDICPAN7
112789	110701	112788	110700	2089	2089	100.0	SMDICPAN5	SMDICPAN7
117293	117590	117292	117589	298	298	100.0	SMDICPAN5	SMDICPAN7
121306	121711	121305	121710	406	406	100.0	SMDICPAN5	SMDICPAN7
17866	17491	17866	17491	376	376	100.0	SMDICPAN5	SMDICPAN7
28799	30062	28799	30062	1264	1264	100.0	SMDICPAN5	SMDICPAN7
62345	61313	62343	61311	1033	1033	100.0	SMDICPAN5	SMDICPAN7
102892	103636	102891	103635	745	745	100.0	SMDICPAN5	SMDICPAN7
97213	97036	97212	97035	178	178	100.0	SMDICPAN5	SMDICPAN7
131540	129914	131539	129913	1627	1627	100.0	SMDICPAN5	SMDICPAN7
138893	137831	138892	137830	1063	1063	100.0	SMDICPAN5	SMDICPAN7
3678	4788	3678	4788	1111	1111	100.0	SMDICPAN5	SMDICPAN7
8274	9027	8274	9027	754	754	100.0	SMDICPAN5	SMDICPAN7
71453	72077	71451	72075	625	625	100.0	SMDICPAN5	SMDICPAN7
91295	91880	91294	91879	586	586	100.0	SMDICPAN5	SMDICPAN7
126747	127407	126746	127406	661	661	100.0	SMDICPAN5	SMDICPAN7
136615	137560	136614	137559	946	946	100.0	SMDICPAN5	SMDICPAN7
112962	112791	112961	112790	172	172	100.0	SMDICPAN5	SMDICPAN7
121710	121950	121709	121949	241	241	100.0	SMDICPAN5	SMDICPAN7
20155	18655	20155	18655	1501	1501	100.0	SMDICPAN5	SMDICPAN7
24552	25116	24159	25116	565	958	100.0	SMDICPAN5	SMDICPAN7
31759	30310	31759	30310	1450	1450	100.0	SMDICPAN5	SMDICPAN7
43344	39531	43344	39531	3814	3814	100.0	SMDICPAN5	SMDICPAN7
73041	76737	73040	76736	3697	3697	99.9	SMDICPAN5	SMDICPAN7
87412	84718	87411	84717	2695	2695	100.0	SMDICPAN5	SMDICPAN7
45667	44833	45667	44833	835	835	100.0	SMDICPAN5	SMDICPAN7
108416	108143	108415	108142	274	274	100.0	SMDICPAN5	SMDICPAN7
114307	114715	114306	114714	409	409	100.0	SMDICPAN5	SMDICPAN7
118200	118848	118199	118847	649	649	100.0	SMDICPAN5	SMDICPAN7
120640	121303	120639	121302	664	664	100.0	SMDICPAN5	SMDICPAN7
17511	16194	17511	15669	1318	1843	99.0	SMDICPAN5	SMDICPAN7
22083	21750	22083	21750	334	334	100.0	SMDICPAN5	SMDICPAN7
24127	23617	24126	23526	511	601	99.4	SMDICPAN5	SMDICPAN7
38314	37180	38314	37180	1135	1135	100.0	SMDICPAN5	SMDICPAN7
68783	69407	68781	69405	625	625	100.0	SMDICPAN5	SMDICPAN7
101431	102859	101430	102858	1429	1429	100.0	SMDICPAN5	SMDICPAN7
91914	92991	91913	92990	1078	1078	100.0	SMDICPAN5	SMDICPAN7
135769	135343	135768	135342	427	427	100.0	SMDICPAN5	SMDICPAN7
52050	51843	52050	51843	208	208	100.0	SMDICPAN5	SMDICPAN7
120006	120297	120005	120296	292	292	100.0	SMDICPAN5	SMDICPAN7
67227	68343	67225	68341	1117	1117	99.7	SMDICPAN5	SMDICPAN7
99992	99722	99991	99721	271	271	100.0	SMDICPAN5	SMDICPAN7
108044	107825	108043	107824	220	220	100.0	SMDICPAN5	SMDICPAN7
96980	95588	96979	95587	1393	1393	100.0	SMDICPAN5	SMDICPAN7
128740	129325	128739	129642	586	904	100.0	SMDICPAN5	SMDICPAN7
139229	138995	139228	138994	235	235	100.0	SMDICPAN5	SMDICPAN7
4824	5931	4824	5931	1108	1108	100.0	SMDICPAN5	SMDICPAN7
54480	52617	54480	52617	1864	1864	100.0	SMDICPAN5	SMDICPAN7
56061	56685	56061	56685	625	625	100.0	SMDICPAN5	SMDICPAN7
72662	73040	72660	73035	379	376	100.0	SMDICPAN5	SMDICPAN7
18031	18604	18031	18604	574	574	100.0	SMDICPAN5	SMDICPAN7
20881	20611	20881	20611	271	271	100.0	SMDICPAN5	SMDICPAN7
26305	25564	26305	25564	742	742	100.0	SMDICPAN5	SMDICPAN7
35463	33654	35463	33654	1810	1810	100.0	SMDICPAN5	SMDICPAN7
68363	68783	68361	68781	421	421	100.0	SMDICPAN5	SMDICPAN7
104941	106144	104940	106143	1204	1204	100.0	SMDICPAN5	SMDICPAN7
94413	94623	94412	94622	211	211	100.0	SMDICPAN5	SMDICPAN7
128390	128741	128389	128740	352	352	100.0	SMDICPAN5	SMDICPAN7
51840	51498	51840	51498	343	343	100.0	SMDICPAN5	SMDICPAN7
114295	113293	114294	113292	1003	1003	100.0	SMDICPAN5	SMDICPAN7
118854	119169	118853	119168	316	316	100.0	SMDICPAN5	SMDICPAN7
21761	21503	21761	21503	259	259	100.0	SMDICPAN5	SMDICPAN7
35726	37184	35726	37184	1459	1459	100.0	SMDICPAN5	SMDICPAN7
72133	72673	72131	72671	541	541	100.0	SMDICPAN5	SMDICPAN7
93527	93128	93526	93127	400	400	100.0	SMDICPAN5	SMDICPAN7
126045	126429	126044	126428	385	385	100.0	SMDICPAN5	SMDICPAN7
140915	139235	140914	139234	1681	1681	100.0	SMDICPAN5	SMDICPAN7
15665	14057	15666	14058	1609	1609	100.0	SMDICPAN5	SMDICPAN7
23526	22209	23526	22209	1318	1318	100.0	SMDICPAN5	SMDICPAN7
32368	33667	32368	33667	1300	1300	100.0	SMDICPAN5	SMDICPAN7
62533	62356	62531	62354	178	178	100.0	SMDICPAN5	SMDICPAN7
99719	98075	99718	98074	1645	1645	99.8	SMDICPAN5	SMDICPAN7
106154	107822	106153	107821	1669	1669	100.0	SMDICPAN5	SMDICPAN7
97647	97209	97646	97208	439	439	100.0	SMDICPAN5	SMDICPAN7
135800	136652	135799	136651	853	853	100.0	SMDICPAN5	SMDICPAN7
7130	5966	7130	5966	1165	1165	100.0	SMDICPAN5	SMDICPAN7
52584	52062	52584	52062	523	523	100.0	SMDICPAN5	SMDICPAN7
54978	55362	54978	55362	385	385	100.0	SMDICPAN5	SMDICPAN7
59387	58097	59385	56823	1291	2563	100.0	SMDICPAN5	SMDICPAN7
76752	80835	76751	80834	4084	4084	100.0	SMDICPAN5	SMDICPAN7
84545	83300	84544	83299	1246	1246	100.0	SMDICPAN5	SMDICPAN7
122341	122671	122340	122670	331	331	100.0	SMDICPAN5	SMDICPAN7
123892	124450	123891	124449	559	559	100.0	SMDICPAN5	SMDICPAN7
125257	125731	125256	125730	475	475	100.0	SMDICPAN5	SMDICPAN7
47648	48728	47648	48728	1081	1081	100.0	SMDICPAN5	SMDICPAN7
51059	51512	51059	51512	454	454	100.0	SMDICPAN5	SMDICPAN7
31958	31748	31958	31748	211	211	100.0	SMDICPAN5	SMDICPAN7
47648	48728	59641	60718	1081	1078	64.4	SMDICPAN7	SMHYALUT
48757	49936	60748	61945	1180	1198	68.5	SMDICPAN7	SMHYALUT
50990	49898	63083	62000	1093	1084	71.1	SMDICPAN7	SMHYALUT
51059	51512	63140	63599	454	460	56.99	SMDICPAN7	SMHYALUT
51840	51498	63947	63623	343	325	83.0	SMDICPAN7	SMHYALUT
52050	51843	64155	63948	208	208	73.5	SMDICPAN7	SMHYALUT
52584	52062	64598	64151	523	448	77.9	SMDICPAN7	SMHYALUT
54480	52617	65098	64927	1864	172	56.29	SMDICPAN7	SMHYALUT
94412	94622	84078	84273	211	196	82.8	SMDICPAN7	SMHYALUT
96979	95587	85661	84269	1393	1393	81.59	SMDICPAN7	SMHYALUT
97646	97208	87949	87394	439	556	72.3	SMDICPAN7	SMHYALUT
97745	98060	88029	88374	316	346	77.6	SMDICPAN7	SMHYALUT
99718	98074	90110	88469	1645	1642	89.0	SMDICPAN7	SMHYALUT
99991	99721	90447	90174	271	274	86.3	SMDICPAN7	SMHYALUT
101392	100081	91873	90562	1312	1312	83.9	SMDICPAN7	SMHYALUT
123891	124449	115645	116203	559	559	84.3	SMDICPAN7	SMHYALUT
20881	20611	30550	30280	271	271	69.59	SMDICPAN7	SMHYALUT
88754	89909	77995	79198	1156	1204	83.6	SMDICPAN7	SMHYALUT
93526	93127	82828	82453	400	376	54.6	SMDICPAN7	SMHYALUT
31759	30310	43925	42422	1450	1504	68.2	SMDICPAN7	SMHYALUT
39239	38291	50987	50048	949	940	55.1	SMDICPAN7	SMHYALUT
108043	107824	98589	98352	220	238	81.2	SMDICPAN7	SMHYALUT
3678	4788	6710	7853	1111	1144	54.7	SMDICPAN7	SMHYALUT
122340	122670	114062	114392	331	331	53.2	SMDICPAN7	SMHYALUT
91913	92990	81349	82453	1078	1105	86.4	SMDICPAN7	SMHYALUT
26305	25564	37783	37018	742	766	48.3	SMDICPAN7	SMHYALUT
32368	33667	44363	45671	1300	1309	61.2	SMDICPAN7	SMHYALUT
44795	43439	56658	55296	1357	1363	50.5	SMDICPAN7	SMHYALUT
103631	104924	94107	95433	1294	1327	73.0	SMDICPAN7	SMHYALUT
673	3217	2031	4599	2545	2569	62.6	SMDICPAN7	SMHYALUT
81571	80830	69994	69751	742	244	60.0	SMDICPAN7	SMHYALUT
109742	108758	101966	100982	985	985	86.3	SMDICPAN7	SMHYALUT
7130	5966	12450	11220	1165	1231	83.9	SMDICPAN7	SMHYALUT
120295	120655	112005	112368	361	364	72.3	SMDICPAN7	SMHYALUT
114294	113292	105930	104931	1003	1000	82.4	SMDICPAN7	SMHYALUT
76751	80834	65417	69500	4084	4084	72.8	SMDICPAN7	SMHYALUT
9208	12580	16435	19843	3373	3409	68.3	SMDICPAN7	SMHYALUT
123203	123473	114940	115210	271	271	93.2	SMDICPAN7	SMHYALUT
119169	119997	110849	111677	829	829	90.9	SMDICPAN7	SMHYALUT
104940	106143	95438	96656	1204	1219	79.7	SMDICPAN7	SMHYALUT
140914	139234	133694	132008	1681	1687	80.3	SMDICPAN7	SMHYALUT
7209	8271	12605	13721	1063	1117	65.3	SMDICPAN7	SMHYALUT
122653	123199	114391	114931	547	541	84.5	SMDICPAN7	SMHYALUT
118853	119168	110530	110848	316	319	76.9	SMDICPAN7	SMHYALUT
4824	5931	10007	11159	1108	1153	67.8	SMDICPAN7	SMHYALUT
113033	113288	104683	104929	256	247	84.8	SMDICPAN7	SMHYALUT
135799	136651	7859	9929	853	2071	24.8	SMDICPAN7	SMHYALUT
142620	140910	135397	133690	1711	1708	82.8	SMDICPAN7	SMHYALUT
120005	120296	111703	112006	292	304	94.3	SMDICPAN7	SMHYALUT
115205	117299	106866	108951	2095	2086	88.6	SMDICPAN7	SMHYALUT
101430	102858	91924	93337	1429	1414	88.2	SMDICPAN7	SMHYALUT
126427	126781	118254	118608	355	355	79.4	SMDICPAN7	SMHYALUT
127416	128406	119198	120386	991	1189	66.3	SMDICPAN7	SMHYALUT
133246	134242	125425	126415	997	991	87.2	SMDICPAN7	SMHYALUT
138892	137830	131670	130626	1063	1045	88.0	SMDICPAN7	SMHYALUT
17511	15669	27647	25892	1843	1756	72.2	SMDICPAN7	SMHYALUT
21761	21503	31471	31225	259	247	81.2	SMDICPAN7	SMHYALUT
87411	84717	76609	73894	2695	2716	78.9	SMDICPAN7	SMHYALUT
23526	22209	33281	31940	1318	1342	73.3	SMDICPAN7	SMHYALUT
32307	31980	44299	43960	328	340	69.79	SMDICPAN7	SMHYALUT
43344	39531	55100	51293	3814	3808	53.7	SMDICPAN7	SMHYALUT
47105	47648	59100	59625	544	526	59.6	SMDICPAN7	SMHYALUT
108415	108142	98977	98683	274	295	83.1	SMDICPAN7	SMHYALUT
3260	3593	4604	4907	334	304	69.39	SMDICPAN7	SMHYALUT
118199	118847	109875	110523	649	649	78.9	SMDICPAN7	SMHYALUT
27266	28574	39664	40975	1309	1312	67.5	SMDICPAN7	SMHYALUT
13985	12917	22953	21855	1069	1099	51.2	SMDICPAN7	SMHYALUT
123485	123875	115226	115625	391	400	81.0	SMDICPAN7	SMHYALUT
126044	126428	117859	118240	385	382	81.69	SMDICPAN7	SMHYALUT
134251	135346	126419	127580	1096	1162	72.6	SMDICPAN7	SMHYALUT
139228	138994	131997	131754	235	244	62.8	SMDICPAN7	SMHYALUT
21230	20873	30908	30554	358	355	62.3	SMDICPAN7	SMHYALUT
84544	83299	72876	71640	1246	1237	74.8	SMDICPAN7	SMHYALUT
81628	82612	70004	70967	985	964	60.0	SMDICPAN7	SMHYALUT
110704	109759	102958	102031	946	928	85.7	SMDICPAN7	SMHYALUT
0	645	0	687	646	688	54.4	SMDICPAN7	SMHYALUT
120639	121302	112351	113062	664	712	81.79	SMDICPAN7	SMHYALUT
114306	114714	105975	106350	409	376	94.3	SMDICPAN7	SMHYALUT
106153	107821	96634	98344	1669	1711	72.7	SMDICPAN7	SMHYALUT
121964	122333	113675	114044	370	370	90.1	SMDICPAN7	SMHYALUT
117582	118197	109250	109895	616	646	85.2	SMDICPAN7	SMHYALUT
124462	124750	116213	116519	289	307	83.5	SMDICPAN7	SMHYALUT
124753	125242	116522	116996	490	475	85.8	SMDICPAN7	SMHYALUT
125256	125730	117013	117466	475	454	84.1	SMDICPAN7	SMHYALUT
125924	126041	117739	117856	118	118	97.3	SMDICPAN7	SMHYALUT
126746	127406	118623	119181	661	559	73.3	SMDICPAN7	SMHYALUT
128739	129642	120742	121633	904	892	80.8	SMDICPAN7	SMHYALUT
131539	129913	123671	121991	1627	1681	63.4	SMDICPAN7	SMHYALUT
133037	131570	125202	123690	1468	1513	81.29	SMDICPAN7	SMHYALUT
135768	135342	128017	127576	427	442	67.6	SMDICPAN7	SMHYALUT
15666	14058	25886	24269	1609	1618	73.7	SMDICPAN7	SMHYALUT
121709	121949	113440	113701	241	262	89.3	SMDICPAN7	SMHYALUT
117292	117589	108957	109257	298	301	78.3	SMDICPAN7	SMHYALUT
18031	18604	27830	28424	574	595	73.3	SMDICPAN7	SMHYALUT
93621	94419	82912	83968	799	1057	82.0	SMDICPAN7	SMHYALUT
26367	27216	37821	38670	850	850	75.8	SMDICPAN7	SMHYALUT
35463	33654	46466	46202	1810	265	69.19	SMDICPAN7	SMHYALUT
35726	37184	47330	48794	1459	1465	68.2	SMDICPAN7	SMHYALUT
45667	44833	57595	56728	835	868	36.2	SMDICPAN7	SMHYALUT
60611	59396	4915	6646	1216	1732	26.8	SMDICPAN7	SMHYALUT
128389	128740	120369	120720	352	352	79.3	SMDICPAN7	SMHYALUT
20155	18655	30070	28552	1501	1519	76.8	SMDICPAN7	SMHYALUT
22083	21750	31787	31460	334	328	69.19	SMDICPAN7	SMHYALUT
89910	91308	79221	80631	1399	1411	90.6	SMDICPAN7	SMHYALUT
91294	91879	80617	81199	586	583	81.79	SMDICPAN7	SMHYALUT
24159	25116	33922	34870	958	949	68.5	SMDICPAN7	SMHYALUT
38314	37180	50052	48915	1135	1138	60.4	SMDICPAN7	SMHYALUT
47027	45659	59036	57677	1369	1360	73.7	SMDICPAN7	SMHYALUT
88657	87400	77879	76598	1258	1282	80.0	SMDICPAN7	SMHYALUT
24126	23526	33849	33285	601	565	58.2	SMDICPAN7	SMHYALUT
102891	103635	93364	94111	745	748	86.9	SMDICPAN7	SMHYALUT
112961	112790	104567	104378	172	190	75.9	SMDICPAN7	SMHYALUT
8274	9027	15440	16202	754	763	72.3	SMDICPAN7	SMHYALUT
121305	121710	113039	113444	406	406	93.2	SMDICPAN7	SMHYALUT
114713	115193	106368	106860	481	493	85.7	SMDICPAN7	SMHYALUT
136614	137559	128317	129289	946	973	76.9	SMDICPAN7	SMHYALUT
20607	20151	30266	30056	457	211	67.1	SMDICPAN7	SMHYALUT
83270	83045	71616	71373	226	244	66.6	SMDICPAN7	SMHYALUT
50052	48915	37083	35949	1138	1135	61.6	SMHYALUT	SMLIBAN
63083	62000	49548	48489	1084	1060	72.0	SMHYALUT	SMLIBAN
70004	70967	80368	81343	964	976	59.7	SMHYALUT	SMLIBAN
87949	87394	97545	97107	556	439	66.9	SMHYALUT	SMLIBAN
95438	96656	105006	106236	1219	1231	79.7	SMHYALUT	SMLIBAN
115226	115625	123828	124218	400	391	78.7	SMHYALUT	SMLIBAN
117739	117856	126466	126583	118	118	94.7	SMHYALUT	SMLIBAN
131670	130626	137966	136931	1045	1036	87.5	SMHYALUT	SMLIBAN
110530	110848	119149	119443	319	295	69.19	SMHYALUT	SMLIBAN
116522	116996	125150	125639	475	490	87.0	SMHYALUT	SMLIBAN
135397	133690	141889	140173	1708	1717	83.1	SMHYALUT	SMLIBAN
112005	112368	120581	120962	364	382	65.1	SMHYALUT	SMLIBAN
113440	113701	122026	122299	262	274	84.0	SMHYALUT	SMLIBAN
4604	4907	3318	3651	304	334	68.4	SMHYALUT	SMLIBAN
12450	11220	7260	5997	1231	1264	83.5	SMHYALUT	SMLIBAN
31787	31460	19574	19226	328	349	73.0	SMHYALUT	SMLIBAN
33922	34870	20449	21430	949	982	67.5	SMHYALUT	SMLIBAN
102958	102031	111186	110271	928	916	87.8	SMHYALUT	SMLIBAN
76609	73894	86964	84219	2716	2746	77.7	SMHYALUT	SMLIBAN
77995	79198	88315	89470	1204	1156	84.9	SMHYALUT	SMLIBAN
106368	106860	115010	115481	493	472	88.1	SMHYALUT	SMLIBAN
118254	118608	126960	127320	355	361	88.8	SMHYALUT	SMLIBAN
120742	121633	129323	130259	892	937	82.8	SMHYALUT	SMLIBAN
16435	19843	9341	12767	3409	3427	70.0	SMHYALUT	SMLIBAN
30908	30554	18696	18306	355	391	63.7	SMHYALUT	SMLIBAN
33849	33285	20421	19866	565	556	58.4	SMHYALUT	SMLIBAN
81349	82453	91671	92766	1105	1096	87.0	SMHYALUT	SMLIBAN
93364	94111	102927	103674	748	748	87.5	SMHYALUT	SMLIBAN
98589	98352	108232	107989	238	244	71.7	SMHYALUT	SMLIBAN
114391	114931	122996	123542	541	547	83.3	SMHYALUT	SMLIBAN
117013	117466	125663	126116	454	454	80.6	SMHYALUT	SMLIBAN
109875	110523	118494	119142	649	649	77.1	SMHYALUT	SMLIBAN
91924	93337	101402	102872	1414	1471	83.0	SMHYALUT	SMLIBAN
114940	115210	123546	123816	271	271	95.5	SMHYALUT	SMLIBAN
117465	117735	126241	126457	271	217	88.7	SMHYALUT	SMLIBAN
133694	132008	140173	138463	1687	1711	82.3	SMHYALUT	SMLIBAN
111703	112006	120283	120589	304	307	94.3	SMHYALUT	SMLIBAN
113039	113444	121622	122027	406	406	92.4	SMHYALUT	SMLIBAN
43925	42422	30435	28962	1504	1474	67.5	SMHYALUT	SMLIBAN
131997	131754	138457	138223	244	235	55.6	SMHYALUT	SMLIBAN
110849	111677	119444	120272	829	829	92.3	SMHYALUT	SMLIBAN
119198	120386	127989	128976	1189	988	68.99	SMHYALUT	SMLIBAN
25886	24269	14570	12974	1618	1597	74.6	SMHYALUT	SMLIBAN
27647	25892	16436	14573	1756	1864	70.5	SMHYALUT	SMLIBAN
50987	50048	38010	37086	940	925	54.3	SMHYALUT	SMLIBAN
59641	60718	46146	47286	1078	1141	65.4	SMHYALUT	SMLIBAN
64598	64151	51216	50598	448	619	71.6	SMHYALUT	SMLIBAN
108957	109257	117575	117872	301	298	75.2	SMHYALUT	SMLIBAN
123671	121991	132238	130540	1681	1699	61.0	SMHYALUT	SMLIBAN
56658	55296	43205	41843	1363	1363	50.4	SMHYALUT	SMLIBAN
59100	59625	45599	46154	526	556	54.4	SMHYALUT	SMLIBAN
64155	63948	50654	50447	208	208	72.0	SMHYALUT	SMLIBAN
69994	69751	80316	79563	244	754	62.2	SMHYALUT	SMLIBAN
84078	84273	94220	94412	196	193	76.1	SMHYALUT	SMLIBAN
91873	90562	101347	100048	1312	1300	82.1	SMHYALUT	SMLIBAN
98977	98683	108638	108353	295	286	81.49	SMHYALUT	SMLIBAN
15440	16202	8365	9133	763	769	73.4	SMHYALUT	SMLIBAN
27830	28424	17029	17698	595	670	69.29	SMHYALUT	SMLIBAN
57595	56728	44092	43231	868	862	37.1	SMHYALUT	SMLIBAN
60748	61945	47287	48472	1198	1186	70.2	SMHYALUT	SMLIBAN
65098	64927	53140	51274	172	1867	58.9	SMHYALUT	SMLIBAN
82828	82453	93175	92776	376	400	50.0	SMHYALUT	SMLIBAN
88029	88374	97657	97987	346	331	80.3	SMHYALUT	SMLIBAN
94107	95433	103670	105020	1327	1351	73.0	SMHYALUT	SMLIBAN
115645	116203	124236	124815	559	580	80.7	SMHYALUT	SMLIBAN
72876	71640	83268	82023	1237	1246	75.5	SMHYALUT	SMLIBAN
73797	72891	84204	83304	907	901	84.7	SMHYALUT	SMLIBAN
77879	76598	88216	86953	1282	1264	78.6	SMHYALUT	SMLIBAN
79221	80631	89977	91024	1411	1048	92.2	SMHYALUT	SMLIBAN
80617	81199	91010	91595	583	586	87.0	SMHYALUT	SMLIBAN
100606	100795	108891	109077	190	187	83.3	SMHYALUT	SMLIBAN
104567	104378	113529	113322	190	208	62.5	SMHYALUT	SMLIBAN
105975	106350	114597	114978	376	382	91.9	SMHYALUT	SMLIBAN
117859	118240	126586	126964	382	379	81.29	SMHYALUT	SMLIBAN
120369	120720	128972	129323	352	352	82.7	SMHYALUT	SMLIBAN
37783	37018	25150	24325	766	826	46.9	SMHYALUT	SMLIBAN
101966	100982	110201	109220	985	982	89.4	SMHYALUT	SMLIBAN
106866	108951	115487	117572	2086	2086	91.0	SMHYALUT	SMLIBAN
125202	123690	133695	132234	1513	1462	81.2	SMHYALUT	SMLIBAN
47330	48794	34462	35917	1465	1456	66.5	SMHYALUT	SMLIBAN
59036	57677	45504	44142	1360	1363	76.1	SMHYALUT	SMLIBAN
63947	63623	50446	50101	325	346	85.0	SMHYALUT	SMLIBAN
65417	69500	75472	79567	4084	4096	72.3	SMHYALUT	SMLIBAN
85661	84269	96778	95395	1393	1384	83.7	SMHYALUT	SMLIBAN
116213	116519	124823	125147	307	325	86.3	SMHYALUT	SMLIBAN
128017	127576	136473	136053	442	421	62.8	SMHYALUT	SMLIBAN
109250	109895	117865	118501	646	637	86.2	SMHYALUT	SMLIBAN
113675	114044	122273	122642	370	370	91.8	SMHYALUT	SMLIBAN
2031	4599	683	3296	2569	2614	62.2	SMHYALUT	SMLIBAN
10007	11159	4850	6005	1153	1156	67.5	SMHYALUT	SMLIBAN
30550	30280	18280	18010	271	271	68.5	SMHYALUT	SMLIBAN
31471	31225	19237	18979	247	259	82.5	SMHYALUT	SMLIBAN
36615	36705	23215	23308	91	94	89.6	SMHYALUT	SMLIBAN
126419	127580	134942	136028	1162	1087	71.6	SMHYALUT	SMLIBAN
55100	51293	41740	38353	3808	3388	58.4	SMHYALUT	SMLIBAN
63140	63599	49639	50110	460	472	58.5	SMHYALUT	SMLIBAN
82912	83968	93238	94216	1057	979	73.3	SMHYALUT	SMLIBAN
90110	88469	99685	98044	1642	1642	91.3	SMHYALUT	SMLIBAN
96634	98344	106276	107998	1711	1723	73.2	SMHYALUT	SMLIBAN
114062	114392	122665	123013	331	349	61.4	SMHYALUT	SMLIBAN
44299	43960	30950	30656	340	295	79.1	SMHYALUT	SMLIBAN
112351	113062	120946	121645	712	700	80.5	SMHYALUT	SMLIBAN
4915	6646	59495	58268	1732	1228	30.2	SMHYALUT	SMLIBAN
12605	13721	7305	8388	1117	1084	62.7	SMHYALUT	SMLIBAN
30266	30056	18002	17795	211	208	68.7	SMHYALUT	SMLIBAN
34872	36609	21433	23200	1738	1768	65.5	SMHYALUT	SMLIBAN
37821	38670	25182	26031	850	850	74.7	SMHYALUT	SMLIBAN
104683	104929	113575	113866	247	292	83.5	SMHYALUT	SMLIBAN
118623	119181	127374	127971	559	598	75.3	SMHYALUT	SMLIBAN
125425	126415	133935	134925	991	991	86.6	SMHYALUT	SMLIBAN
39664	40975	26042	27350	1312	1309	67.1	SMHYALUT	SMLIBAN
0	687	0	651	688	652	52.0	SMHYALUT	SMLIBAN
6710	7853	3670	4780	1144	1111	54.4	SMHYALUT	SMLIBAN
90447	90174	99974	99692	274	283	86.2	SMHYALUT	SMLIBAN
40986	42111	27356	28469	1126	1114	67.3	SMHYALUT	SMLIBAN
44363	45671	30996	32319	1309	1324	62.2	SMHYALUT	SMLIBAN
46466	46202	34092	32313	265	1780	64.1	SMHYALUT	SMLIBAN
71390	71198	81756	81570	193	187	74.6	SMHYALUT	SMLIBAN
71616	71373	81976	81739	244	238	67.5	SMHYALUT	SMLIBAN
0	651	28	697	652	670	63.1	SMLIBAN	SMMEEALB
683	3296	853	3400	2614	2548	71.0	SMLIBAN	SMMEEALB
3318	3651	3402	3741	334	340	75.7	SMLIBAN	SMMEEALB
3670	4780	4634	5732	1111	1099	67.2	SMLIBAN	SMMEEALB
4850	6005	5967	7086	1156	1120	80.2	SMLIBAN	SMMEEALB
7260	5997	8763	7497	1264	1267	87.2	SMLIBAN	SMMEEALB
7305	8388	8854	9928	1084	1075	72.4	SMLIBAN	SMMEEALB
8365	9133	10387	11143	769	757	85.2	SMLIBAN	SMMEEALB
9341	12767	11334	14742	3427	3409	77.9	SMLIBAN	SMMEEALB
14570	12974	18348	16761	1597	1588	79.6	SMLIBAN	SMMEEALB
25150	24325	31564	30799	826	766	67.9	SMLIBAN	SMMEEALB
25182	26031	31587	32433	850	847	84.7	SMLIBAN	SMMEEALB
26042	27350	32768	34064	1309	1297	79.2	SMLIBAN	SMMEEALB
27356	28469	34066	35206	1114	1141	84.5	SMLIBAN	SMMEEALB
30435	28962	37409	35966	1474	1444	83.6	SMLIBAN	SMMEEALB
30653	30455	37623	37395	199	229	71.8	SMLIBAN	SMMEEALB
30950	30656	37956	37626	295	331	82.1	SMLIBAN	SMMEEALB
71351	71720	78644	79028	370	385	74.8	SMLIBAN	SMMEEALB
71725	75457	79033	82930	3733	3898	70.6	SMLIBAN	SMMEEALB
83268	82023	89127	87885	1246	1243	78.8	SMLIBAN	SMMEEALB
88315	89470	94038	95193	1156	1156	89.5	SMLIBAN	SMMEEALB
102927	103674	108707	109454	748	748	89.5	SMLIBAN	SMMEEALB
111186	110271	116630	115667	916	964	92.9	SMLIBAN	SMMEEALB
122273	122642	127231	127600	370	370	92.5	SMLIBAN	SMMEEALB
59495	58268	66411	65160	1228	1252	78.5	SMLIBAN	SMMEEALB
113529	113322	118331	118148	208	184	79.2	SMLIBAN	SMMEEALB
119149	119443	124197	124488	295	292	80.2	SMLIBAN	SMMEEALB
126466	126583	131287	131404	118	118	94.7	SMLIBAN	SMMEEALB
38010	37086	44966	44072	925	895	66.3	SMLIBAN	SMMEEALB
129323	130259	134229	135120	937	892	74.4	SMLIBAN	SMMEEALB
94220	94412	100264	100459	193	196	77.7	SMLIBAN	SMMEEALB
