REF_START	REF_END	QUERY_START	QUERY_END	REF_LENGTH	QUERY_LENGTH	IDENTITY	REF_NAME	QUERY_NAME
22274	20747	22400	20873	1528	1528	100.0	VFISSCOL1	VFISSCOL2
23223	23736	23349	23862	514	514	100.0	VFISSCOL1	VFISSCOL2
104800	104320	102541	101836	481	706	98.7	VFISSCOL1	VFISSCOL2
108670	109216	106411	106957	547	547	100.0	VFISSCOL1	VFISSCOL2
123692	122579	121433	120320	1114	1114	100.0	VFISSCOL1	VFISSCOL2
52963	53698	53088	53823	736	736	100.0	VFISSCOL1	VFISSCOL2
71300	70835	71425	70960	466	466	100.0	VFISSCOL1	VFISSCOL2
87570	88812	87695	88937	1243	1243	99.7	VFISSCOL1	VFISSCOL2
116262	116682	114003	114423	421	421	100.0	VFISSCOL1	VFISSCOL2
121082	121649	118823	119390	568	568	100.0	VFISSCOL1	VFISSCOL2
68822	69104	68947	69229	283	283	100.0	VFISSCOL1	VFISSCOL2
83821	85660	83946	85785	1840	1840	100.0	VFISSCOL1	VFISSCOL2
81526	81367	81651	81492	160	160	100.0	VFISSCOL1	VFISSCOL2
105882	105216	103623	102957	667	667	100.0	VFISSCOL1	VFISSCOL2
112040	111869	109781	109610	172	172	100.0	VFISSCOL1	VFISSCOL2
124084	125146	121825	122887	1063	1063	100.0	VFISSCOL1	VFISSCOL2
53923	54142	54048	54267	220	220	100.0	VFISSCOL1	VFISSCOL2
70864	70684	70989	70809	181	181	100.0	VFISSCOL1	VFISSCOL2
82517	83825	82642	83950	1309	1309	99.7	VFISSCOL1	VFISSCOL2
113124	113556	110865	111297	433	433	100.0	VFISSCOL1	VFISSCOL2
115055	115340	112796	113081	286	286	100.0	VFISSCOL1	VFISSCOL2
66219	66804	66344	66929	586	586	99.4	VFISSCOL1	VFISSCOL2
117277	117829	115018	115570	553	553	100.0	VFISSCOL1	VFISSCOL2
117821	118124	115562	115865	304	304	100.0	VFISSCOL1	VFISSCOL2
118123	118489	115864	116230	367	367	100.0	VFISSCOL1	VFISSCOL2
118481	119015	116222	116756	535	535	100.0	VFISSCOL1	VFISSCOL2
118977	119313	116718	117054	337	337	100.0	VFISSCOL1	VFISSCOL2
119312	119738	117053	117479	427	427	100.0	VFISSCOL1	VFISSCOL2
119734	120082	117475	117823	349	349	99.1	VFISSCOL1	VFISSCOL2
120074	120290	117815	118031	217	217	100.0	VFISSCOL1	VFISSCOL2
120286	120400	118027	118141	115	115	100.0	VFISSCOL1	VFISSCOL2
120405	120744	118146	118485	340	340	100.0	VFISSCOL1	VFISSCOL2
24554	25688	24680	25814	1135	1135	100.0	VFISSCOL1	VFISSCOL2
28885	30733	28725	30858	1849	2134	99.8	VFISSCOL1	VFISSCOL2
30995	30812	31120	30937	184	184	100.0	VFISSCOL1	VFISSCOL2
33419	33281	33544	33406	139	139	100.0	VFISSCOL1	VFISSCOL2
36656	35780	36781	35905	877	877	100.0	VFISSCOL1	VFISSCOL2
43023	41829	43148	41954	1195	1195	100.0	VFISSCOL1	VFISSCOL2
60188	61334	60313	61459	1147	1147	100.0	VFISSCOL1	VFISSCOL2
64007	65252	64132	65377	1246	1246	100.0	VFISSCOL1	VFISSCOL2
74613	73572	74738	73697	1042	1042	99.7	VFISSCOL1	VFISSCOL2
78928	77575	79053	77700	1354	1354	100.0	VFISSCOL1	VFISSCOL2
113530	114142	111271	111883	613	613	100.0	VFISSCOL1	VFISSCOL2
116911	117277	114652	115018	367	367	100.0	VFISSCOL1	VFISSCOL2
69499	70309	69624	70434	811	811	100.0	VFISSCOL1	VFISSCOL2
19324	19015	19450	19141	310	310	100.0	VFISSCOL1	VFISSCOL2
40180	38923	40305	39048	1258	1258	100.0	VFISSCOL1	VFISSCOL2
49720	49879	49845	50004	160	160	100.0	VFISSCOL1	VFISSCOL2
65248	66223	65373	66348	976	976	100.0	VFISSCOL1	VFISSCOL2
74641	75724	74766	75849	1084	1084	100.0	VFISSCOL1	VFISSCOL2
81371	80096	81496	80221	1276	1276	100.0	VFISSCOL1	VFISSCOL2
106117	105871	103858	103612	247	247	100.0	VFISSCOL1	VFISSCOL2
91102	91714	91227	91839	613	613	100.0	VFISSCOL1	VFISSCOL2
114280	115072	112021	112813	793	793	100.0	VFISSCOL1	VFISSCOL2
27031	25684	27157	25810	1348	1348	100.0	VFISSCOL1	VFISSCOL2
33595	33400	33720	33525	196	196	100.0	VFISSCOL1	VFISSCOL2
37404	36639	37529	36764	766	766	100.0	VFISSCOL1	VFISSCOL2
41570	40166	41695	40291	1405	1405	100.0	VFISSCOL1	VFISSCOL2
50214	51234	50339	51359	1021	1021	100.0	VFISSCOL1	VFISSCOL2
63345	64011	63470	64136	667	667	100.0	VFISSCOL1	VFISSCOL2
68097	68826	68222	68951	730	730	100.0	VFISSCOL1	VFISSCOL2
76487	77579	76612	77704	1093	1093	100.0	VFISSCOL1	VFISSCOL2
46770	49728	46895	49853	2959	2959	100.0	VFISSCOL1	VFISSCOL2
62111	63173	62236	63298	1063	1063	100.0	VFISSCOL1	VFISSCOL2
66800	67406	66925	67531	607	607	100.0	VFISSCOL1	VFISSCOL2
80100	78927	80225	79052	1174	1174	100.0	VFISSCOL1	VFISSCOL2
81826	82123	81951	82248	298	298	100.0	VFISSCOL1	VFISSCOL2
107222	106418	104963	104159	805	805	100.0	VFISSCOL1	VFISSCOL2
122280	122583	120021	120324	304	304	100.0	VFISSCOL1	VFISSCOL2
51211	51844	51336	51969	634	634	100.0	VFISSCOL1	VFISSCOL2
59117	59660	59242	59785	544	544	100.0	VFISSCOL1	VFISSCOL2
72696	73074	72848	73199	379	352	99.1	VFISSCOL1	VFISSCOL2
121648	122284	119389	120025	637	637	100.0	VFISSCOL1	VFISSCOL2
54980	56048	55105	56173	1069	1069	100.0	VFISSCOL1	VFISSCOL2
56037	59121	56162	59246	3085	3085	100.0	VFISSCOL1	VFISSCOL2
72362	71303	72487	71428	1060	1060	99.7	VFISSCOL1	VFISSCOL2
85668	85932	85793	86057	265	265	100.0	VFISSCOL1	VFISSCOL2
115323	115668	113064	113409	346	346	100.0	VFISSCOL1	VFISSCOL2
28561	27700	28687	27826	862	862	100.0	VFISSCOL1	VFISSCOL2
34649	35798	34774	35923	1150	1150	100.0	VFISSCOL1	VFISSCOL2
38927	38339	39052	38464	589	589	100.0	VFISSCOL1	VFISSCOL2
43964	45299	44089	45424	1336	1336	99.7	VFISSCOL1	VFISSCOL2
51830	52967	51955	53092	1138	1138	100.0	VFISSCOL1	VFISSCOL2
69100	69349	69225	69474	250	250	100.0	VFISSCOL1	VFISSCOL2
73576	73057	73701	73182	520	520	100.0	VFISSCOL1	VFISSCOL2
90970	89890	91095	90015	1081	1081	100.0	VFISSCOL1	VFISSCOL2
114110	114284	111851	112025	175	175	100.0	VFISSCOL1	VFISSCOL2
82119	82356	82244	82481	238	238	100.0	VFISSCOL1	VFISSCOL2
116678	116915	114419	114656	238	238	100.0	VFISSCOL1	VFISSCOL2
22294	23227	22420	23353	934	934	100.0	VFISSCOL1	VFISSCOL2
24282	23730	24408	23856	553	553	100.0	VFISSCOL1	VFISSCOL2
27744	27027	27870	27153	718	718	100.0	VFISSCOL1	VFISSCOL2
33285	30987	33410	31112	2299	2299	100.0	VFISSCOL1	VFISSCOL2
33984	34653	34109	34778	670	670	100.0	VFISSCOL1	VFISSCOL2
38365	37381	38490	37506	985	985	100.0	VFISSCOL1	VFISSCOL2
43960	42997	44085	43122	964	964	100.0	VFISSCOL1	VFISSCOL2
45273	46701	45398	46826	1429	1429	100.0	VFISSCOL1	VFISSCOL2
61365	62115	61490	62240	751	751	100.0	VFISSCOL1	VFISSCOL2
67402	68101	67527	68226	700	700	100.0	VFISSCOL1	VFISSCOL2
75704	76487	75829	76612	784	784	100.0	VFISSCOL1	VFISSCOL2
106422	106095	104163	103836	328	328	100.0	VFISSCOL1	VFISSCOL2
120744	121086	118485	118827	343	343	100.0	VFISSCOL1	VFISSCOL2
53685	53946	53810	54071	262	262	100.0	VFISSCOL1	VFISSCOL2
59649	60192	59774	60317	544	544	100.0	VFISSCOL1	VFISSCOL2
72385	72580	72510	72705	196	196	100.0	VFISSCOL1	VFISSCOL2
85931	87530	86056	87655	1600	1600	100.0	VFISSCOL1	VFISSCOL2
92695	91690	92820	91815	1006	1006	100.0	VFISSCOL1	VFISSCOL2
104810	105239	102551	102980	430	430	100.0	VFISSCOL1	VFISSCOL2
109754	109619	107495	107360	136	136	100.0	VFISSCOL1	VFISSCOL2
125280	125175	123021	122916	106	106	100.0	VFISSCOL1	VFISSCOL2
54980	54446	55105	54571	535	535	100.0	VFISSCOL1	VFISSCOL2
70710	70368	70835	70493	343	343	100.0	VFISSCOL1	VFISSCOL2
88804	89911	88929	90036	1108	1108	100.0	VFISSCOL1	VFISSCOL2
115652	116291	113393	114032	640	640	100.0	VFISSCOL1	VFISSCOL2
19019	18629	19145	18755	391	391	100.0	VFISSCOL1	VFISSCOL2
81774	81522	81899	81647	253	253	98.7	VFISSCOL1	VFISSCOL2
107308	108520	105049	106261	1213	1213	99.5	VFISSCOL1	VFISSCOL2
0	1188	0	1185	1189	1186	79.4	VFISSCOL2	VFISSKAZ
1250	1619	1248	1659	370	412	54.3	VFISSCOL2	VFISSKAZ
1612	2227	1639	2227	616	589	40.6	VFISSCOL2	VFISSKAZ
2226	2667	2223	2643	442	421	36.8	VFISSCOL2	VFISSKAZ
2644	2986	2620	2962	343	343	51.7	VFISSCOL2	VFISSKAZ
2982	6852	2954	6671	3871	3718	51.2	VFISSCOL2	VFISSKAZ
6824	10679	6667	10537	3856	3871	55.1	VFISSCOL2	VFISSKAZ
10629	11013	10538	10916	385	379	76.0	VFISSCOL2	VFISSKAZ
10990	11473	10881	11370	484	490	63.1	VFISSCOL2	VFISSKAZ
11472	13509	11369	13397	2038	2029	66.7	VFISSCOL2	VFISSKAZ
33410	31112	26294	25235	2299	1060	57.7	VFISSCOL2	VFISSKAZ
34109	34778	30025	30715	670	691	47.9	VFISSCOL2	VFISSKAZ
34774	35923	30711	31872	1150	1162	57.4	VFISSCOL2	VFISSKAZ
36781	35905	32706	31866	877	841	62.8	VFISSCOL2	VFISSKAZ
37529	36764	33415	32671	766	745	49.5	VFISSCOL2	VFISSKAZ
38490	37506	34292	33386	985	907	49.0	VFISSCOL2	VFISSKAZ
39052	38464	34851	34266	589	586	50.7	VFISSCOL2	VFISSKAZ
40305	39048	36080	34847	1258	1234	49.7	VFISSCOL2	VFISSKAZ
59774	60317	55724	56288	544	565	73.8	VFISSCOL2	VFISSKAZ
72848	73199	68710	69052	352	343	43.3	VFISSCOL2	VFISSKAZ
80225	79052	75795	74655	1174	1141	51.9	VFISSCOL2	VFISSKAZ
102541	101836	97243	96541	706	703	50.5	VFISSCOL2	VFISSKAZ
118823	119390	113203	113701	568	499	41.9	VFISSCOL2	VFISSKAZ
18759	17601	16292	15185	1159	1108	52.6	VFISSCOL2	VFISSKAZ
60313	61459	56284	57430	1147	1147	66.4	VFISSCOL2	VFISSKAZ
74738	73697	70441	69529	1042	913	53.7	VFISSCOL2	VFISSKAZ
117475	117823	111865	112216	349	352	59.8	VFISSCOL2	VFISSKAZ
61490	62240	57492	58143	751	652	34.0	VFISSCOL2	VFISSKAZ
105049	106261	99645	100830	1213	1186	61.3	VFISSCOL2	VFISSKAZ
118485	118827	112865	113207	343	343	66.3	VFISSCOL2	VFISSKAZ
51336	51969	47497	48082	634	586	44.8	VFISSCOL2	VFISSKAZ
88929	90036	84230	85295	1108	1066	36.6	VFISSCOL2	VFISSKAZ
94622	92816	89838	88041	1807	1798	74.7	VFISSCOL2	VFISSKAZ
121825	122887	116075	117071	1063	997	52.2	VFISSCOL2	VFISSKAZ
114652	115018	109103	109466	367	364	69.39	VFISSCOL2	VFISSKAZ
91227	91839	86477	87065	613	589	41.2	VFISSCOL2	VFISSKAZ
119389	120025	113672	114299	637	628	48.7	VFISSCOL2	VFISSKAZ
114003	114423	108487	108889	421	403	60.6	VFISSCOL2	VFISSKAZ
13888	14332	14150	14558	445	409	51.0	VFISSCOL2	VFISSKAZ
53810	54071	49895	50141	262	247	55.2	VFISSCOL2	VFISSKAZ
75829	76612	71487	72282	784	796	68.3	VFISSCOL2	VFISSKAZ
95111	96059	90335	91277	949	943	53.5	VFISSCOL2	VFISSKAZ
101847	100620	96555	95340	1228	1216	72.0	VFISSCOL2	VFISSKAZ
82244	82481	77775	78018	238	244	36.2	VFISSCOL2	VFISSKAZ
103858	103612	98509	98266	247	244	69.09	VFISSCOL2	VFISSKAZ
115864	116230	110298	110664	367	367	47.9	VFISSCOL2	VFISSKAZ
118146	118485	112527	112869	340	343	62.2	VFISSCOL2	VFISSKAZ
112796	113081	107290	107569	286	280	68.79	VFISSCOL2	VFISSKAZ
59242	59785	55210	55735	544	526	51.7	VFISSCOL2	VFISSKAZ
79053	77700	74659	73357	1354	1303	54.9	VFISSCOL2	VFISSKAZ
97062	96048	92248	91273	1015	976	55.8	VFISSCOL2	VFISSKAZ
54048	54267	50121	50352	220	232	45.3	VFISSCOL2	VFISSKAZ
71425	70960	67197	66738	466	460	49.3	VFISSCOL2	VFISSKAZ
117053	117479	111452	111881	427	430	65.6	VFISSCOL2	VFISSKAZ
66925	67531	62722	63301	607	580	49.7	VFISSCOL2	VFISSKAZ
95068	94621	90286	89839	448	448	60.9	VFISSCOL2	VFISSKAZ
113064	113409	107549	107891	346	343	46.0	VFISSCOL2	VFISSKAZ
115018	115570	109455	110004	553	550	63.6	VFISSCOL2	VFISSKAZ
17624	16916	15205	14506	709	700	44.8	VFISSCOL2	VFISSKAZ
20881	20224	18376	17731	658	646	40.89	VFISSCOL2	VFISSKAZ
22420	23353	18473	19310	934	838	43.7	VFISSCOL2	VFISSKAZ
24408	23856	20079	19536	553	544	58.3	VFISSCOL2	VFISSKAZ
24680	25814	20338	21451	1135	1114	52.8	VFISSCOL2	VFISSKAZ
27870	27153	22107	21438	718	670	57.9	VFISSCOL2	VFISSKAZ
28687	27826	22964	22103	862	862	61.6	VFISSCOL2	VFISSKAZ
28725	30858	22965	25014	2134	2050	53.2	VFISSCOL2	VFISSKAZ
31120	30937	25249	25078	184	172	57.7	VFISSCOL2	VFISSKAZ
116718	117054	111150	111456	337	307	45.0	VFISSCOL2	VFISSKAZ
117815	118031	112208	112421	217	214	68.1	VFISSCOL2	VFISSKAZ
85793	86057	81207	81453	265	247	44.7	VFISSCOL2	VFISSKAZ
53088	53823	49222	49909	736	688	45.0	VFISSCOL2	VFISSKAZ
72510	72705	68408	68537	196	130	50.0	VFISSCOL2	VFISSKAZ
81899	81647	77482	77179	253	304	39.5	VFISSCOL2	VFISSKAZ
103623	102957	98277	97635	667	643	32.8	VFISSCOL2	VFISSKAZ
111271	111883	105780	106374	613	595	47.1	VFISSCOL2	VFISSKAZ
114419	114656	108885	109107	238	223	52.0	VFISSCOL2	VFISSKAZ
56162	59246	52212	55218	3085	3007	61.7	VFISSCOL2	VFISSKAZ
72487	71428	68329	67270	1060	1060	66.1	VFISSCOL2	VFISSKAZ
81651	81492	77183	77015	160	169	65.3	VFISSCOL2	VFISSKAZ
104963	104159	99560	98807	805	754	42.5	VFISSCOL2	VFISSKAZ
116222	116756	110663	111188	535	526	52.8	VFISSCOL2	VFISSKAZ
44089	45424	39870	41085	1336	1216	40.6	VFISSCOL2	VFISSKAZ
63470	64136	59433	60036	667	604	48.2	VFISSCOL2	VFISSKAZ
65373	66348	61228	62161	976	934	54.3	VFISSCOL2	VFISSKAZ
68222	68951	63982	64720	730	739	62.7	VFISSCOL2	VFISSKAZ
83946	85785	79439	81230	1840	1792	58.4	VFISSCOL2	VFISSKAZ
41695	40291	37438	36061	1405	1378	62.0	VFISSCOL2	VFISSKAZ
43148	41954	38905	37639	1195	1267	47.8	VFISSCOL2	VFISSKAZ
44085	43122	39830	38870	964	961	49.5	VFISSCOL2	VFISSKAZ
45398	46826	41077	42478	1429	1402	54.9	VFISSCOL2	VFISSKAZ
46895	49853	42543	45429	2959	2887	54.9	VFISSCOL2	VFISSKAZ
49845	50004	45425	45596	160	172	46.1	VFISSCOL2	VFISSKAZ
50339	51359	46566	47508	1021	943	55.0	VFISSCOL2	VFISSKAZ
51955	53092	48068	49226	1138	1159	65.3	VFISSCOL2	VFISSKAZ
62236	63298	58129	59191	1063	1063	58.8	VFISSCOL2	VFISSKAZ
64132	65377	60035	61232	1246	1198	56.79	VFISSCOL2	VFISSKAZ
81951	82248	77482	77779	298	298	48.9	VFISSCOL2	VFISSKAZ
100628	99971	95348	94691	658	658	55.7	VFISSCOL2	VFISSKAZ
110865	111297	105383	105794	433	412	54.0	VFISSCOL2	VFISSKAZ
70835	70493	66613	66274	343	340	55.6	VFISSCOL2	VFISSKAZ
104163	103836	98811	98487	328	325	45.3	VFISSCOL2	VFISSKAZ
19450	19141	16977	16674	310	304	49.0	VFISSCOL2	VFISSKAZ
55105	54571	51185	50648	535	538	61.1	VFISSCOL2	VFISSKAZ
69624	70434	65400	66213	811	814	52.6	VFISSCOL2	VFISSKAZ
74766	75849	70700	71537	1084	838	61.1	VFISSCOL2	VFISSKAZ
81496	80221	77023	75787	1276	1237	50.9	VFISSCOL2	VFISSKAZ
82642	83950	78138	79443	1309	1306	49.2	VFISSCOL2	VFISSKAZ
99975	97713	94702	92734	2263	1969	53.7	VFISSCOL2	VFISSKAZ
118027	118141	112417	112531	115	115	75.6	VFISSCOL2	VFISSKAZ
67527	68226	63291	63993	700	703	59.0	VFISSCOL2	VFISSKAZ
87695	88937	83010	84234	1243	1225	51.7	VFISSCOL2	VFISSKAZ
92820	91815	88049	87047	1006	1003	50.1	VFISSCOL2	VFISSKAZ
121433	120320	115689	114606	1114	1084	65.3	VFISSCOL2	VFISSKAZ
113393	114032	107883	108498	640	616	52.6	VFISSCOL2	VFISSKAZ
13505	13805	13389	13683	301	295	47.8	VFISSCOL2	VFISSKAZ
20228	19442	17735	16973	787	763	51.3	VFISSCOL2	VFISSKAZ
55105	56173	51206	52226	1069	1021	56.69	VFISSCOL2	VFISSKAZ
76612	77704	72278	73361	1093	1084	55.8	VFISSCOL2	VFISSKAZ
66344	66929	62153	62726	586	574	57.5	VFISSCOL2	VFISSKAZ
68947	69229	64716	64992	283	277	65.1	VFISSCOL2	VFISSKAZ
69225	69474	64984	65260	250	277	67.9	VFISSCOL2	VFISSKAZ
86056	87655	81445	83011	1600	1567	63.9	VFISSCOL2	VFISSKAZ
91095	90015	86355	85281	1081	1075	44.1	VFISSCOL2	VFISSKAZ
120021	120324	114295	114610	304	316	37.8	VFISSCOL2	VFISSKAZ
112021	112813	106518	107298	793	781	63.5	VFISSCOL2	VFISSKAZ
115562	115865	109996	110299	304	304	45.0	VFISSCOL2	VFISSKAZ
19145	18755	16678	16288	391	391	58.9	VFISSCOL2	VFISSKAZ
0	1185	20184	18981	1186	1204	67.4	VFISSKAZ	VFKELRIB
36080	34847	92182	93394	1234	1213	29.5	VFISSKAZ	VFKELRIB
61228	62161	69989	69005	934	985	34.1	VFISSKAZ	VFKELRIB
65400	66213	65761	64939	814	823	35.6	VFISSKAZ	VFKELRIB
112417	112531	25244	25127	115	118	52.6	VFISSKAZ	VFKELRIB
58129	59191	72806	71846	1063	961	33.8	VFISSKAZ	VFKELRIB
13679	14087	6899	6458	409	442	32.2	VFISSKAZ	VFKELRIB
46566	47508	84616	83647	943	970	42.8	VFISSKAZ	VFKELRIB
105780	106374	32051	31541	595	511	40.69	VFISSKAZ	VFKELRIB
10538	10916	10127	9764	379	364	74.1	VFISSKAZ	VFKELRIB
10881	11370	9768	9303	490	466	37.2	VFISSKAZ	VFKELRIB
81445	83011	51809	50246	1567	1564	41.8	VFISSKAZ	VFKELRIB
86477	87065	47817	47154	589	664	29.4	VFISSKAZ	VFKELRIB
30711	31872	97221	96093	1162	1129	30.5	VFISSKAZ	VFKELRIB
62153	62726	69025	68473	574	553	40.69	VFISSKAZ	VFKELRIB
51185	50648	79583	80096	538	514	38.9	VFISSKAZ	VFKELRIB
41077	42478	89734	88570	1402	1165	42.4	VFISSKAZ	VFKELRIB
105383	105794	32482	32047	412	436	44.9	VFISSKAZ	VFKELRIB
34851	34266	93390	93957	586	568	31.8	VFISSKAZ	VFKELRIB
98509	98266	40297	40540	244	244	51.2	VFISSKAZ	VFKELRIB
107549	107891	30353	30041	343	313	31.6	VFISSKAZ	VFKELRIB
30025	30715	97936	97189	691	748	28.9	VFISSKAZ	VFKELRIB
62722	63301	68472	67887	580	586	39.5	VFISSKAZ	VFKELRIB
111452	111881	26184	25761	430	424	28.49	VFISSKAZ	VFKELRIB
22965	25014	102756	101583	2050	1174	30.3	VFISSKAZ	VFKELRIB
51206	52226	79555	78514	1021	1042	41.8	VFISSKAZ	VFKELRIB
81207	81453	52048	51805	247	244	32.9	VFISSKAZ	VFKELRIB
1248	1659	18956	18563	412	394	37.6	VFISSKAZ	VFKELRIB
2954	6671	17243	13871	3718	3373	31.8	VFISSKAZ	VFKELRIB
77023	75787	55197	56367	1237	1171	31.6	VFISSKAZ	VFKELRIB
72278	73361	59795	58730	1084	1066	32.3	VFISSKAZ	VFKELRIB
39830	38870	89788	90652	961	865	26.0	VFISSKAZ	VFKELRIB
111865	112216	25775	25445	352	331	57.29	VFISSKAZ	VFKELRIB
20079	19536	471	978	544	508	35.2	VFISSKAZ	VFKELRIB
13389	13683	7231	6931	295	301	41.6	VFISSKAZ	VFKELRIB
83010	84234	50250	48963	1225	1288	30.6	VFISSKAZ	VFKELRIB
32706	31866	95451	96156	841	706	44.4	VFISSKAZ	VFKELRIB
63291	63993	67930	67201	703	730	30.0	VFISSKAZ	VFKELRIB
108885	109107	28868	28646	223	223	33.3	VFISSKAZ	VFKELRIB
27631	29821	100350	98148	2191	2203	37.0	VFISSKAZ	VFKELRIB
56284	57430	74449	73312	1147	1138	54.6	VFISSKAZ	VFKELRIB
78138	79443	53431	52258	1306	1174	23.8	VFISSKAZ	VFKELRIB
18473	19310	2269	1441	838	829	28.8	VFISSKAZ	VFKELRIB
66613	66274	64517	64895	340	379	38.5	VFISSKAZ	VFKELRIB
112865	113207	24782	24443	343	340	37.2	VFISSKAZ	VFKELRIB
48068	49226	83040	81900	1159	1141	47.6	VFISSKAZ	VFKELRIB
71487	72282	60526	59791	796	736	47.9	VFISSKAZ	VFKELRIB
89838	88041	44383	46186	1798	1804	61.8	VFISSKAZ	VFKELRIB
59433	60036	71825	71210	604	616	34.79	VFISSKAZ	VFKELRIB
64716	64992	66477	66183	277	295	39.3	VFISSKAZ	VFKELRIB
112208	112421	25468	25240	214	229	38.8	VFISSKAZ	VFKELRIB
115689	114606	22009	23134	1084	1126	40.3	VFISSKAZ	VFKELRIB
22964	22103	103451	104318	862	868	32.4	VFISSKAZ	VFKELRIB
98811	98487	39773	40328	325	556	34.69	VFISSKAZ	VFKELRIB
16678	16288	5500	5878	391	379	36.9	VFISSKAZ	VFKELRIB
107290	107569	30592	30349	280	244	46.8	VFISSKAZ	VFKELRIB
2620	2962	17599	17239	343	361	31.0	VFISSKAZ	VFKELRIB
88049	87047	46182	47163	1003	982	34.89	VFISSKAZ	VFKELRIB
34292	33386	93940	94801	907	862	27.9	VFISSKAZ	VFKELRIB
63982	64720	67220	66476	739	745	42.0	VFISSKAZ	VFKELRIB
109455	110004	28128	27591	550	538	38.9	VFISSKAZ	VFKELRIB
116075	117071	21574	20578	997	997	38.2	VFISSKAZ	VFKELRIB
74659	73357	57493	58774	1303	1282	35.4	VFISSKAZ	VFKELRIB
42543	45429	88304	85544	2887	2761	34.89	VFISSKAZ	VFKELRIB
67197	66738	63873	64395	460	523	44.8	VFISSKAZ	VFKELRIB
112527	112869	25131	24774	343	358	37.6	VFISSKAZ	VFKELRIB
55724	56288	74964	74445	565	520	59.8	VFISSKAZ	VFKELRIB
75795	74655	56363	57497	1141	1135	30.4	VFISSKAZ	VFKELRIB
17735	16973	4444	5230	763	787	29.6	VFISSKAZ	VFKELRIB
106518	107298	31398	30591	781	808	54.2	VFISSKAZ	VFKELRIB
68329	67270	62908	63928	1060	1021	49.8	VFISSKAZ	VFKELRIB
107883	108498	30041	29435	616	607	34.3	VFISSKAZ	VFKELRIB
6667	10537	13875	10104	3871	3772	35.6	VFISSKAZ	VFKELRIB
11369	13397	9291	7227	2029	2065	47.8	VFISSKAZ	VFKELRIB
90335	91277	44315	43322	943	994	36.8	VFISSKAZ	VFKELRIB
37438	36061	90818	92198	1378	1381	38.4	VFISSKAZ	VFKELRIB
60035	61232	71176	69952	1198	1225	38.6	VFISSKAZ	VFKELRIB
109103	109466	28647	28266	364	382	46.8	VFISSKAZ	VFKELRIB
99645	100830	38807	37514	1186	1294	40.3	VFISSKAZ	VFKELRIB
108487	108889	29360	28940	403	421	41.4	VFISSKAZ	VFKELRIB
33415	32671	94772	95468	745	697	29.9	VFISSKAZ	VFKELRIB
64984	65260	66187	65896	277	292	42.8	VFISSKAZ	VFKELRIB
110663	111188	26967	26445	526	523	29.7	VFISSKAZ	VFKELRIB
52212	55218	78518	75413	3007	3106	38.8	VFISSKAZ	VFKELRIB
54713	53684	48718	49747	1030	1030	92.6	VFKELRIB	VFKELVIT
54732	55185	48699	48246	454	454	76.5	VFKELRIB	VFKELVIT
55197	56367	48237	47070	1171	1168	82.7	VFKELRIB	VFKELVIT
56363	57497	47074	45928	1135	1147	70.0	VFKELRIB	VFKELVIT
57493	58774	44942	44675	1282	268	70.4	VFKELRIB	VFKELVIT
59795	58730	43654	44719	1066	1066	75.1	VFKELRIB	VFKELVIT
60526	59791	43040	43658	736	619	80.0	VFKELRIB	VFKELVIT
60668	61181	42816	42303	514	514	75.8	VFKELRIB	VFKELVIT
61624	62095	41877	41406	472	472	71.1	VFKELRIB	VFKELVIT
25244	25127	77673	77790	118	118	84.2	VFKELRIB	VFKELVIT
25468	25240	77449	77677	229	229	97.3	VFKELRIB	VFKELVIT
25775	25445	77142	77472	331	331	84.4	VFKELRIB	VFKELVIT
26184	25761	76733	77156	424	424	83.3	VFKELRIB	VFKELVIT
26437	26137	76480	76780	301	301	71.4	VFKELRIB	VFKELVIT
26967	26445	75953	76475	523	523	70.5	VFKELRIB	VFKELVIT
27346	26959	75574	75961	388	388	75.7	VFKELRIB	VFKELVIT
27599	27350	75319	75568	250	250	80.4	VFKELRIB	VFKELVIT
28128	27591	74775	75327	538	553	79.7	VFKELRIB	VFKELVIT
28270	28111	74633	74792	160	160	98.0	VFKELRIB	VFKELVIT
62824	62692	40709	40841	133	133	88.3	VFKELRIB	VFKELVIT
62908	63928	40625	39581	1021	1045	85.5	VFKELRIB	VFKELVIT
64517	64895	38993	38651	379	343	84.5	VFKELRIB	VFKELVIT
66187	65896	37318	37681	292	364	72.6	VFKELRIB	VFKELVIT
66477	66183	37020	37341	295	322	85.5	VFKELRIB	VFKELVIT
78518	75413	25043	28151	3106	3109	85.4	VFKELRIB	VFKELVIT
80779	80092	22788	23451	688	664	78.1	VFKELRIB	VFKELVIT
81262	81040	22271	22511	223	241	68.4	VFKELRIB	VFKELVIT
53685	53439	49746	49995	247	250	68.7	VFKELRIB	VFKELVIT
32482	32047	70431	70866	436	436	70.1	VFKELRIB	VFKELVIT
38807	37514	64339	65542	1294	1204	85.5	VFKELRIB	VFKELVIT
39773	40328	63623	63311	556	313	80.5	VFKELRIB	VFKELVIT
40297	40540	63342	63099	244	244	85.0	VFKELRIB	VFKELVIT
41461	40984	61845	62235	478	391	78.5	VFKELRIB	VFKELVIT
42103	42682	61176	60597	580	580	71.5	VFKELRIB	VFKELVIT
42691	43267	60588	60012	577	577	70.1	VFKELRIB	VFKELVIT
62389	62062	41112	41439	328	328	62.9	VFKELRIB	VFKELVIT
23389	23116	79528	79804	274	277	70.3	VFKELRIB	VFKELVIT
